"firstFileName","secondFileName","filePairLineBreak","filePairWithRelativePathLineBreak","filePair","filePairWithRelativePath","firstFileExtension","secondFileExtension","fileExtensionPair","updateCommitCount","updateCommitMinConfidence","updateCommitSupport","updateCommitLift","updateCommitJaccardSimilarity","Source Cypher File: domains/git-history/queries/statistics/List_pairwise_changed_files.cypher"
"integration/CHANGELOG.md","packages/create-react-router/CHANGELOG.md","CHANGELOG<br>CHANGELOG","integration/CHANGELOG.md<br>packages/create-react-router/CHANGELOG.md","CHANGELOG↔CHANGELOG","integration/CHANGELOG.md↔packages/create-react-router/CHANGELOG.md","md","md","md↔md",4,0.041237113402061855,0.001271051795360661,0.6239095955590801,0.013289036544850499,""
"packages/react-router-node/package.json","packages/create-react-router/CHANGELOG.md","package<br>CHANGELOG","packages/react-router-node/package.json<br>packages/create-react-router/CHANGELOG.md","package↔CHANGELOG","packages/react-router-node/package.json↔packages/create-react-router/CHANGELOG.md","json","md","json↔md",27,0.12980769230769232,0.008579599618684462,1.7092251367878981,0.06428571428571428,""
"packages/react-router-fs-routes/package.json","packages/create-react-router/CHANGELOG.md","package<br>CHANGELOG","packages/react-router-fs-routes/package.json<br>packages/create-react-router/CHANGELOG.md","package↔CHANGELOG","packages/react-router-fs-routes/package.json↔packages/create-react-router/CHANGELOG.md","json","md","json↔md",27,0.12980769230769232,0.008579599618684462,1.7838637890493785,0.06585365853658537,""
"packages/react-router-dom/package.json","packages/create-react-router/CHANGELOG.md","package<br>CHANGELOG","packages/react-router-dom/package.json<br>packages/create-react-router/CHANGELOG.md","package↔CHANGELOG","packages/react-router-dom/package.json↔packages/create-react-router/CHANGELOG.md","json","md","json↔md",27,0.12980769230769232,0.008579599618684462,0.6078940590659341,0.031652989449003514,""
"packages/create-react-router/package.json","packages/create-react-router/CHANGELOG.md","package<br>CHANGELOG","packages/create-react-router/package.json<br>packages/create-react-router/CHANGELOG.md","package↔CHANGELOG","packages/create-react-router/package.json↔packages/create-react-router/CHANGELOG.md","json","md","json↔md",27,0.12980769230769232,0.008579599618684462,1.7838637890493785,0.06585365853658537,""
"packages/react-router-serve/package.json","packages/create-react-router/CHANGELOG.md","package<br>CHANGELOG","packages/react-router-serve/package.json<br>packages/create-react-router/CHANGELOG.md","package↔CHANGELOG","packages/react-router-serve/package.json↔packages/create-react-router/CHANGELOG.md","json","md","json↔md",27,0.12980769230769232,0.008579599618684462,1.7457470414201182,0.06506024096385542,""
"packages/react-router-remix-routes-option-adapter/package.json","packages/create-react-router/CHANGELOG.md","package<br>CHANGELOG","packages/react-router-remix-routes-option-adapter/package.json<br>packages/create-react-router/CHANGELOG.md","package↔CHANGELOG","packages/react-router-remix-routes-option-adapter/package.json↔packages/create-react-router/CHANGELOG.md","json","md","json↔md",27,0.12980769230769232,0.008579599618684462,1.86531875658588,0.0675,""
"packages/react-router-cloudflare/package.json","packages/create-react-router/CHANGELOG.md","package<br>CHANGELOG","packages/react-router-cloudflare/package.json<br>packages/create-react-router/CHANGELOG.md","package↔CHANGELOG","packages/react-router-cloudflare/package.json↔packages/create-react-router/CHANGELOG.md","json","md","json↔md",27,0.12980769230769232,0.008579599618684462,1.723648977604674,0.0645933014354067,""
"packages/react-router/package.json","packages/create-react-router/CHANGELOG.md","package<br>CHANGELOG","packages/react-router/package.json<br>packages/create-react-router/CHANGELOG.md","package↔CHANGELOG","packages/react-router/package.json↔packages/create-react-router/CHANGELOG.md","json","md","json↔md",27,0.12980769230769232,0.008579599618684462,0.574549659201558,0.030269058295964126,""
"packages/react-router-express/package.json","packages/create-react-router/CHANGELOG.md","package<br>CHANGELOG","packages/react-router-express/package.json<br>packages/create-react-router/CHANGELOG.md","package↔CHANGELOG","packages/react-router-express/package.json↔packages/create-react-router/CHANGELOG.md","json","md","json↔md",27,0.12980769230769232,0.008579599618684462,1.7383183306055647,0.06490384615384616,""
