"similarity","sourceArtifactName","sourceNodeName","sourceNodeIncomingDependencies","sourceNodeOutgoingDependencies","targetArtifactName","targetNodeName","targetNodeIncomingDependencies","targetNodeOutgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/similarity/Similarity_1d_Stream_Mutated.cypher"
0.5771812080536913,,"./lib/dom/ssr/fog-of-war.ts",4,5,,"./lib/router/instrumentation.ts",14,0,""
0.5771812080536913,,"./lib/router/instrumentation.ts",14,0,,"./lib/dom/ssr/fog-of-war.ts",4,5,""
0.5555555555555556,,"./copy-template.ts",2,33,,"./loading-indicator.ts",1,12,""
0.5555555555555556,,"./loading-indicator.ts",1,12,,"./copy-template.ts",2,33,""
0.549618320610687,,"./typegen/generate.ts",5,24,,"./vite/optimize-deps-entries.ts",2,3,""
0.549618320610687,,"./vite/optimize-deps-entries.ts",2,3,,"./typegen/generate.ts",5,24,""
0.53125,,"./vendor/turbo-stream-v2/flatten.ts",1,0,,"./vendor/turbo-stream-v2/turbo-stream.ts",1,0,""
0.53125,,"./vendor/turbo-stream-v2/turbo-stream.ts",1,0,,"./vendor/turbo-stream-v2/flatten.ts",1,0,""
0.5,,"./index-react-server-client.ts",9,4,,"./lib/router/links.ts",6,0,""
0.5,,"./lib/dom/dom.ts",6,0,,"./lib/server-runtime/urls.ts",3,0,""
0.5,,"./lib/router/links.ts",6,0,,"./index-react-server-client.ts",9,4,""
0.5,,"./lib/server-runtime/cookies.ts",19,6,,"./lib/server-runtime/sessions/cookieStorage.ts",2,2,""
0.5,,"./lib/server-runtime/sessions/cookieStorage.ts",2,2,,"./lib/server-runtime/cookies.ts",19,6,""
0.5,,"./lib/server-runtime/urls.ts",3,0,,"./lib/dom/dom.ts",6,0,""
0.5,,"./vite/has-rsc-plugin.ts",2,3,,"./vite/resolve-file-url.ts",2,5,""
0.5,,"./vite/remove-exports.ts",2,30,,"./vite/with-props.ts",1,29,""
0.5,,"./vite/resolve-file-url.ts",2,5,,"./vite/has-rsc-plugin.ts",2,3,""
0.5,,"./vite/with-props.ts",1,29,,"./vite/remove-exports.ts",2,30,""
0.47368421052631576,,"./lib/context.ts",11,10,,"./lib/server-runtime/mode.ts",5,0,""
0.47368421052631576,,"./lib/server-runtime/mode.ts",5,0,,"./lib/context.ts",11,10,""
0.4666666666666667,,"./lib/dom/dom.ts",6,0,,"./lib/dom/ssr/errors.ts",1,0,""
0.4666666666666667,,"./lib/dom/ssr/errors.ts",1,0,,"./lib/dom/dom.ts",6,0,""
0.46551724137931033,,"./lib/dom/ssr/routeModules.ts",27,6,,"./lib/server-runtime/routes.ts",4,9,""
0.46551724137931033,,"./lib/server-runtime/routes.ts",4,9,,"./lib/dom/ssr/routeModules.ts",27,6,""
0.45454545454545453,,"./lib/dom/ssr/errors.ts",1,0,,"./lib/server-runtime/urls.ts",3,0,""
0.45454545454545453,,"./lib/server-runtime/urls.ts",3,0,,"./lib/dom/ssr/errors.ts",1,0,""
0.45,,"./lib/context.ts",11,10,,"./lib/router/instrumentation.ts",14,0,""
0.45,,"./lib/router/instrumentation.ts",14,0,,"./lib/context.ts",11,10,""
0.44310344827586207,,"./lib/rsc/server.rsc.ts",40,17,,"./lib/server-runtime/single-fetch.ts",5,4,""
0.44310344827586207,,"./lib/server-runtime/single-fetch.ts",5,4,,"./lib/rsc/server.rsc.ts",40,17,""
0.4375,,"./lib/router/instrumentation.ts",14,0,,"./lib/server-runtime/data.ts",7,0,""
0.4375,,"./lib/server-runtime/data.ts",7,0,,"./lib/router/instrumentation.ts",14,0,""
0.43548387096774194,,"./lib/server-runtime/errors.ts",5,0,,"./lib/server-runtime/mode.ts",5,0,""
0.43548387096774194,,"./lib/server-runtime/mode.ts",5,0,,"./lib/server-runtime/errors.ts",5,0,""
0.43333333333333335,,"./lib/context.ts",11,10,,"./lib/errors.ts",2,0,""
0.43333333333333335,,"./lib/errors.ts",2,0,,"./lib/context.ts",11,10,""
0.43125,,"./vendor/turbo-stream-v2/turbo-stream.ts",1,0,,"./vendor/turbo-stream-v2/unflatten.ts",1,0,""
0.43125,,"./vendor/turbo-stream-v2/unflatten.ts",1,0,,"./vendor/turbo-stream-v2/turbo-stream.ts",1,0,""
0.42857142857142855,,"./lib/server-runtime/headers.ts",3,1,,"./lib/server-runtime/mode.ts",5,0,""
0.42857142857142855,,"./lib/server-runtime/mode.ts",5,0,,"./lib/server-runtime/headers.ts",3,1,""
0.425,,"./lib/dom/ssr/links.ts",0,9,,"./lib/server-runtime/routes.ts",4,9,""
0.425,,"./lib/server-runtime/routes.ts",4,9,,"./lib/dom/ssr/links.ts",0,9,""
0.4246575342465753,,"./lib/server-runtime/headers.ts",3,1,,"./lib/context.ts",11,10,""
0.42424242424242425,,"./lib/server-runtime/data.ts",7,0,,"./lib/context.ts",11,10,""
0.41304347826086957,,"./lib/errors.ts",2,0,,"./lib/router/instrumentation.ts",14,0,""
0.4126984126984127,,"./lib/dom/ssr/routeModules.ts",27,6,,"./lib/context.ts",11,10,""
0.4074074074074074,,"./index-react-server.ts",109,4,,"./lib/dom/ssr/routeModules.ts",27,6,""
0.4027777777777778,,"./lib/dom/ssr/fog-of-war.ts",4,5,,"./lib/server-runtime/data.ts",7,0,""
0.4,,"./vite/dev.ts",1,11,,"./vite/has-rsc-plugin.ts",2,3,""
0.4,,"./vite/has-rsc-plugin.ts",2,3,,"./vite/dev.ts",1,11,""
0.3950617283950617,,"./lib/server-runtime/errors.ts",5,0,,"./lib/context.ts",11,10,""
0.3888888888888889,,"./lib/dom/dom.ts",6,0,,"./lib/dom/ssr/entry.ts",13,0,""
0.3888888888888889,,"./lib/dom/ssr/entry.ts",13,0,,"./lib/dom/dom.ts",6,0,""
0.3882978723404255,,"./config/format.ts",1,0,,"./vite/rsc/virtual-route-config.ts",1,4,""
0.3882978723404255,,"./vite/rsc/virtual-route-config.ts",1,4,,"./config/format.ts",1,0,""
0.3865546218487395,,"./lib/dom/ssr/fog-of-war.ts",4,5,,"./lib/server-runtime/headers.ts",3,1,""
0.3865546218487395,,"./lib/server-runtime/headers.ts",3,1,,"./lib/dom/ssr/fog-of-war.ts",4,5,""
0.38596491228070173,,"./lib/server-runtime/routeMatching.ts",2,0,,"./lib/server-runtime/routes.ts",4,9,""
0.38596491228070173,,"./lib/server-runtime/routes.ts",4,9,,"./lib/server-runtime/routeMatching.ts",2,0,""
0.38461538461538464,,"./copy-template.ts",2,33,,"./prompts-prompt-base.ts",8,14,""
0.38461538461538464,,"./prompts-prompt-base.ts",8,14,,"./copy-template.ts",2,33,""
0.3826086956521739,,"./config/format.ts",1,0,,"./typegen/route.ts",2,0,""
0.3826086956521739,,"./typegen/route.ts",2,0,,"./config/format.ts",1,0,""
0.38024971623155507,,"./lib/server-runtime/server.ts",4,0,,"./lib/server-runtime/single-fetch.ts",5,4,""
0.38024971623155507,,"./lib/server-runtime/single-fetch.ts",5,4,,"./lib/server-runtime/server.ts",4,0,""
0.375,,"./lib/server-runtime/routeMatching.ts",2,0,,"./lib/dom/dom.ts",6,0,""
0.36231884057971014,,"./lib/dom/ssr/links.ts",0,9,,"./lib/server-runtime/mode.ts",5,0,""
0.35714285714285715,,"./index-react-server.ts",109,4,,"./lib/context.ts",11,10,""
0.35714285714285715,,"./lib/dom/ssr/entry.ts",13,0,,"./lib/server-runtime/urls.ts",3,0,""
0.35714285714285715,,"./lib/server-runtime/urls.ts",3,0,,"./lib/dom/ssr/entry.ts",13,0,""
0.35231316725978645,,"./lib/router/utils.ts",183,3,,"./lib/server-runtime/sessions.ts",3,11,""
0.35231316725978645,,"./lib/server-runtime/sessions.ts",3,11,,"./lib/router/utils.ts",183,3,""
0.3520710059171598,,"./lib/rsc/server.rsc.ts",40,17,,"./lib/server-runtime/server.ts",4,0,""
0.3520710059171598,,"./lib/server-runtime/server.ts",4,0,,"./lib/rsc/server.rsc.ts",40,17,""
0.35178351783517836,,"./index.ts",0,28,,"./prompts-multi-select.ts",1,5,""
0.34615384615384615,,"./index-react-server.ts",109,4,,"./lib/server-runtime/routeMatching.ts",2,0,""
0.34285714285714286,,"./lib/server-runtime/errors.ts",5,0,,"./lib/dom/ssr/routeModules.ts",27,6,""
0.3409090909090909,,"./lib/dom/ssr/links.ts",0,9,,"./lib/context.ts",11,10,""
0.3333333333333333,,"./index-react-server-client.ts",9,4,,"./lib/dom/ssr/entry.ts",13,0,""
0.3333333333333333,,"./vite/cloudflare-dev-proxy.ts",1,15,,"./vite/resolve-file-url.ts",2,5,""
0.3333333333333333,,"./vite/dev.ts",1,11,,"./vite/vite-node.ts",2,13,""
0.3333333333333333,,"./vite/resolve-file-url.ts",2,5,,"./vite/cloudflare-dev-proxy.ts",1,15,""
0.3333333333333333,,"./vite/resolve-file-url.ts",2,5,,"./vite/vite-node.ts",2,13,""
0.3333333333333333,,"./vite/vite-node.ts",2,13,,"./vite/dev.ts",1,11,""
0.3333333333333333,,"./vite/vite-node.ts",2,13,,"./vite/resolve-file-url.ts",2,5,""
0.3230769230769231,,"./lib/server-runtime/sessions.ts",3,11,,"./lib/router/instrumentation.ts",14,0,""
0.3205918618988903,,"./index.ts",0,28,,"./prompts-select.ts",3,6,""
0.3157894736842105,,"./lib/server-runtime/cookies.ts",19,6,,"./lib/server-runtime/mode.ts",5,0,""
0.3125,,"./lib/server-runtime/sessions.ts",3,11,,"./lib/server-runtime/sessions/cookieStorage.ts",2,2,""
0.3125,,"./lib/server-runtime/sessions/cookieStorage.ts",2,2,,"./lib/server-runtime/sessions.ts",3,11,""
0.3114754098360656,,"./lib/server-runtime/cookies.ts",19,6,,"./lib/dom/ssr/routeModules.ts",27,6,""
0.3103448275862069,,"./lib/router/links.ts",6,0,,"./lib/server-runtime/routeMatching.ts",2,0,""
0.3076923076923077,,"./typegen/context.ts",3,0,,"./vite/cloudflare-dev-proxy.ts",1,15,""
0.3076923076923077,,"./vite/cloudflare-dev-proxy.ts",1,15,,"./typegen/context.ts",3,0,""
0.3076923076923077,,"./vite/resolve-relative-route-file-path.ts",3,3,,"./vite/resolve-file-url.ts",2,5,""
0.30718954248366015,,"./lib/router/history.ts",40,0,,"./lib/server-runtime/single-fetch.ts",5,4,""
0.30718954248366015,,"./lib/server-runtime/single-fetch.ts",5,4,,"./lib/router/history.ts",40,0,""
0.3062283737024221,,"./lib/router/history.ts",40,0,,"./lib/rsc/server.rsc.ts",40,17,""
0.3062283737024221,,"./lib/rsc/server.rsc.ts",40,17,,"./lib/router/history.ts",40,0,""
0.3013698630136986,,"./typegen/route.ts",2,0,,"./vite/rsc/virtual-route-config.ts",1,4,""
0.3013698630136986,,"./vite/rsc/virtual-route-config.ts",1,4,,"./typegen/route.ts",2,0,""
0.3,,"./index-react-server-client.ts",9,4,,"./lib/dom/ssr/errors.ts",1,0,""
0.3,,"./lib/router/links.ts",6,0,,"./lib/server-runtime/mode.ts",5,0,""
0.296,,"./lib/router/history.ts",40,0,,"./lib/server-runtime/server.ts",4,0,""
0.296,,"./lib/server-runtime/server.ts",4,0,,"./lib/router/history.ts",40,0,""
0.2857142857142857,,"./lib/types/route-module-annotations.ts",1,0,,"./lib/router/links.ts",6,0,""
0.2840909090909091,,"./index.ts",378,13,,"./lib/router/instrumentation.ts",14,0,""
0.2835820895522388,,"./lib/server-runtime/sessions/cookieStorage.ts",2,2,,"./lib/dom/ssr/routeModules.ts",27,6,""
0.28346456692913385,,"./config/format.ts",1,0,,"./vite/styles.ts",3,22,""
0.28346456692913385,,"./vite/styles.ts",3,22,,"./config/format.ts",1,0,""
0.2727272727272727,,"./lib/server-runtime/build.ts",11,0,,"./index-react-server-client.ts",9,4,""
0.2727272727272727,,"./lib/types/route-module-annotations.ts",1,0,,"./lib/dom/ssr/entry.ts",13,0,""
0.2702702702702703,,"./cli/commands.ts",5,16,,"./vite/dev.ts",1,11,""
0.2702702702702703,,"./vite/dev.ts",1,11,,"./cli/commands.ts",5,16,""
0.2631578947368421,,"./lib/types/route-module-annotations.ts",1,0,,"./index-react-server-client.ts",9,4,""
0.25084745762711863,,"./typegen/generate.ts",5,24,,"./config/format.ts",1,0,""
0.25,,"./lib/server-runtime/build.ts",11,0,,"./lib/dom/ssr/errors.ts",1,0,""
0.25,,"./lib/server-runtime/sessions/memoryStorage.ts",2,1,,"./index-react-server-client.ts",9,4,""
0.25,,"./vite/cloudflare-dev-proxy.ts",1,15,,"./vite/has-rsc-plugin.ts",2,3,""
0.23529411764705882,,"./vite/resolve-relative-route-file-path.ts",3,3,,"./vite/has-rsc-plugin.ts",2,3,""
0.23129251700680273,,"./lib/router/utils.ts",183,3,,"./lib/router/instrumentation.ts",14,0,""
0.23076923076923078,,"./lib/server-runtime/sessions/memoryStorage.ts",2,1,,"./lib/dom/ssr/errors.ts",1,0,""
0.23076923076923078,,"./routes.ts",9,0,,"./vite/resolve-relative-route-file-path.ts",3,3,""
0.23076923076923078,,"./vite/resolve-relative-route-file-path.ts",3,3,,"./routes.ts",9,0,""
0.22784810126582278,,"./vite/rsc/virtual-route-config.ts",1,4,,"./vite/styles.ts",3,22,""
0.22784810126582278,,"./vite/styles.ts",3,22,,"./vite/rsc/virtual-route-config.ts",1,4,""
0.22441430332922319,,"./index.ts",0,28,,"./prompts-confirm.ts",1,5,""
0.22324159021406728,,"./typegen/generate.ts",5,24,,"./vite/rsc/virtual-route-config.ts",1,4,""
0.2222222222222222,,"./lib/server-runtime/build.ts",11,0,,"./lib/server-runtime/entry.ts",1,0,""
0.2222222222222222,,"./lib/server-runtime/entry.ts",1,0,,"./lib/server-runtime/build.ts",11,0,""
0.21428571428571427,,"./lib/server-runtime/sessions/memoryStorage.ts",2,1,,"./lib/server-runtime/build.ts",11,0,""
0.20512820512820512,,"./copy-template.ts",2,33,,"./prompt.ts",1,2,""
0.20512820512820512,,"./prompt.ts",1,2,,"./copy-template.ts",2,33,""
0.20512820512820512,,"./vite/remove-exports.ts",2,30,,"./vite/route-chunks.ts",10,310,""
0.20512820512820512,,"./vite/route-chunks.ts",10,310,,"./vite/remove-exports.ts",2,30,""
0.2,,"./lib/server-runtime/entry.ts",1,0,,"./lib/types/route-data.ts",6,0,""
0.2,,"./lib/types/route-data.ts",6,0,,"./lib/server-runtime/entry.ts",1,0,""
0.1951219512195122,,"./vite/remove-exports.ts",2,30,,"./vite/rsc/virtual-route-modules.ts",2,4,""
0.1951219512195122,,"./vite/rsc/virtual-route-modules.ts",2,4,,"./vite/remove-exports.ts",2,30,""
0.19402985074626866,,"./vite/route-chunks.ts",10,310,,"./vite/rsc/virtual-route-modules.ts",2,4,""
0.19402985074626866,,"./vite/rsc/virtual-route-modules.ts",2,4,,"./vite/route-chunks.ts",10,310,""
0.18548387096774194,,"./index.ts",378,13,,"./index-react-server.ts",109,4,""
0.18518518518518517,,"./index.ts",378,13,,"./lib/context.ts",11,10,""
0.18181818181818182,,"./dom-export.ts",19,0,,"./lib/server-runtime/sessions/memoryStorage.ts",2,1,""
0.18181818181818182,,"./lib/server-runtime/entry.ts",1,0,,"./lib/dom/ssr/entry.ts",13,0,""
0.1702127659574468,,"./loading-indicator.ts",1,12,,"./prompt.ts",1,2,""
0.1702127659574468,,"./prompt.ts",1,2,,"./loading-indicator.ts",1,12,""
0.16666666666666666,,"./dom-export.ts",19,0,,"./lib/server-runtime/entry.ts",1,0,""
0.16666666666666666,,"./dom-export.ts",19,0,,"./lib/types/route-data.ts",6,0,""
0.16666666666666666,,"./lib/types/route-data.ts",6,0,,"./dom-export.ts",19,0,""
0.16666666666666666,,"./lib/types/route-data.ts",6,0,,"./lib/types/route-module-annotations.ts",1,0,""
0.15384615384615385,,"./vite/build.ts",1,8,,"./vite/has-rsc-plugin.ts",2,3,""
0.1518987341772152,,"./vite/build.ts",1,8,,"./vite/rsc/plugin.ts",1,42,""
0.1518987341772152,,"./vite/rsc/plugin.ts",1,42,,"./vite/build.ts",1,8,""
0.1517509727626459,,"./lib/router/utils.ts",183,3,,"./lib/context.ts",11,10,""
0.14545454545454545,,"./cli/commands.ts",5,16,,"./vite/build.ts",1,8,""
0.14545454545454545,,"./prompt.ts",1,2,,"./prompts-prompt-base.ts",8,14,""
0.14545454545454545,,"./prompts-prompt-base.ts",8,14,,"./prompt.ts",1,2,""
0.14545454545454545,,"./vite/build.ts",1,8,,"./cli/commands.ts",5,16,""
0.1380199935504676,,"./lib/router/router.ts",53,1,,"./lib/server-runtime/server.ts",4,0,""
0.13403263403263405,,"./vite/plugin.ts",10,150,,"./config/format.ts",1,0,""
0.11891279728199321,,"./vite/plugin.ts",10,150,,"./vite/rsc/plugin.ts",1,42,""
0.11891279728199321,,"./vite/rsc/plugin.ts",1,42,,"./vite/plugin.ts",10,150,""
0.11475409836065574,,"./cli/commands.ts",5,16,,"./vite/rsc/plugin.ts",1,42,""
0.11475409836065574,,"./vite/rsc/plugin.ts",1,42,,"./cli/commands.ts",5,16,""
0.10303030303030303,,"./config/config.ts",17,40,,"./typegen/route.ts",2,0,""
0.10256410256410256,,"./vite/route-chunks.ts",10,310,,"./vite/with-props.ts",1,29,""
0.10256410256410256,,"./vite/with-props.ts",1,29,,"./vite/route-chunks.ts",10,310,""
0.10139860139860139,,"./lib/router/router.ts",53,1,,"./lib/rsc/server.rsc.ts",40,17,""
0.10059171597633136,,"./config/config.ts",17,40,,"./vite/styles.ts",3,22,""
0.1,,"./config.ts",5,0,,"./typegen/context.ts",3,0,""
0.1,,"./typegen/context.ts",3,0,,"./config.ts",5,0,""
0.09758854559155991,,"./lib/router/router.ts",53,1,,"./lib/router/history.ts",40,0,""
0.0975609756097561,,"./vite/rsc/virtual-route-modules.ts",2,4,,"./vite/with-props.ts",1,29,""
0.0975609756097561,,"./vite/with-props.ts",1,29,,"./vite/rsc/virtual-route-modules.ts",2,4,""
0.09126594700686948,,"./vite/plugin.ts",10,150,,"./typegen/generate.ts",5,24,""
0.09090909090909091,,"./lib/server-runtime/serverHandoff.ts",2,0,,"./lib/server-runtime/build.ts",11,0,""
0.08333333333333333,,"./lib/server-runtime/serverHandoff.ts",2,0,,"./lib/server-runtime/urls.ts",3,0,""
0.07547169811320754,,"./typegen/context.ts",3,0,,"./vite/build.ts",1,8,""
0.07203389830508475,,"./config/config.ts",17,40,,"./config/format.ts",1,0,""
0.06818181818181818,,"./routes.ts",9,0,,"./typegen/route.ts",2,0,""
0.06415094339622641,,"./vite/optimize-deps-entries.ts",2,3,,"./vite/rsc/plugin.ts",1,42,""
0.0625,,"./routes.ts",9,0,,"./vite/styles.ts",3,22,""
0.056074766355140186,,"./vite/optimize-deps-entries.ts",2,3,,"./cli/commands.ts",5,16,""
0.04275534441805225,,"./flatRoutes.ts",1,15,,"./index.ts",0,5,""
0.04275534441805225,,"./index.ts",0,5,,"./flatRoutes.ts",1,15,""
0.041666666666666664,,"./config.ts",5,0,,"./vite/cloudflare-dev-proxy.ts",1,15,""
0.032545697726259475,,"./config/routes.ts",25,28,,"./vite/rsc/virtual-route-config.ts",1,4,""
0.02666666666666667,,"./typegen/index.ts",5,10,,"./typegen/generate.ts",5,24,""
0.018867924528301886,,"./lib/server-runtime/serverHandoff.ts",2,0,,"./lib/server-runtime/routes.ts",4,9,""
0.009615384615384616,,"./config.ts",5,0,,"./vite/build.ts",1,8,""
