"codeUnitName","shortCodeUnitName","centralityHyperlinkInducedTopicSearchAuthority","centralityHyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: Centrality/Centrality_9d_Hyperlink_Induced_Topic_Search_HITS_Stream_Mutated.cypher"
"org.axonframework.messaging.Message","Message",0.35191841509334176,0.35191841509334176,207,3,""
"org.axonframework.eventhandling.EventMessage","EventMessage",0.33862344635986835,0.33862344635986835,164,1,""
"org.axonframework.serialization.Serializer","Serializer",0.2942215902411601,0.2942215902411601,125,3,""
"org.axonframework.common.transaction.TransactionManager","TransactionManager",0.22857792396918647,0.22857792396918647,86,1,""
"org.axonframework.common.BuilderUtils","BuilderUtils",0.2194778706270405,0.2194778706270405,114,3,""
"org.axonframework.common.AxonConfigurationException","AxonConfigurationException",0.19984353478007683,0.19984353478007683,86,1,""
"org.axonframework.messaging.MetaData","MetaData",0.159650105222391,0.159650105222391,88,2,""
"org.axonframework.commandhandling.CommandMessage","CommandMessage",0.15170837114685753,0.15170837114685753,114,1,""
"org.axonframework.tracing.SpanFactory","SpanFactory",0.13580652747839975,0.13580652747839975,61,3,""
"org.axonframework.messaging.unitofwork.UnitOfWork","UnitOfWork",0.12147468670514158,0.12147468670514158,57,11,""
"org.axonframework.monitoring.MessageMonitor","MessageMonitor",0.11933254341323898,0.11933254341323898,36,2,""
"org.axonframework.eventhandling.TrackingToken","TrackingToken",0.11792485071228619,0.11792485071228619,80,,""
"org.axonframework.eventhandling.EventBus","EventBus",0.11287574283502355,0.11287574283502355,37,3,""
"org.axonframework.serialization.SerializedObject","SerializedObject",0.11267604138113181,0.11267604138113181,65,1,""
"org.axonframework.messaging.annotation.HandlerDefinition","HandlerDefinition",0.10556439312957626,0.10556439312957626,35,2,""
"org.axonframework.messaging.annotation.ParameterResolverFactory","ParameterResolverFactory",0.10359423797140806,0.10359423797140806,49,1,""
"org.axonframework.commandhandling.CommandBus","CommandBus",0.10168092231824333,0.10168092231824333,33,6,""
"org.axonframework.config.Configuration","Configuration",0.10101297360592193,0.10101297360592193,51,33,""
"org.axonframework.eventhandling.DomainEventMessage","DomainEventMessage",0.09975250322829612,0.09975250322829612,59,2,""
"org.axonframework.eventhandling.TrackedEventMessage","TrackedEventMessage",0.09935697936414947,0.09935697936414947,55,2,""
"org.axonframework.common.Assert","Assert",0.09567166033749121,0.09567166033749121,59,,""
