"codeUnitName","shortCodeUnitName","centralityHyperlinkInducedTopicSearchAuthority","centralityHyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: Centrality/Centrality_9d_Hyperlink_Induced_Topic_Search_HITS_Stream_Mutated.cypher"
"react-router-7.13.0/react-router","react-router",0.5265642889440256,0.5265642889440256,364,13,""
"react-router-7.13.0/utils","utils",0.427503530915782,0.427503530915782,166,0,""
"react-router-7.13.0/react-router","react-router",0.3714340067529891,0.3714340067529891,110,4,""
"react-router-7.13.0/router","router",0.278330547526744,0.278330547526744,52,1,""
"react-router-7.13.0/history","history",0.21943913073779434,0.21943913073779434,37,0,""
"react-router-7.13.0/routeModules","routeModules",0.2010475666850353,0.2010475666850353,27,6,""
"react-router-7.13.0/data","data",0.18401425859130868,0.18401425859130868,7,0,""
"react-router-7.13.0/entry","entry",0.1832561940372069,0.1832561940372069,11,0,""
"react-router-7.13.0/context","context",0.1369539505610486,0.1369539505610486,25,12,""
"react-router-7.13.0/mode","mode",0.12054150449169312,0.12054150449169312,5,0,""
"react-router-7.13.0/build","build",0.1183892457460864,0.1183892457460864,11,0,""
"react-router-7.13.0/instrumentation","instrumentation",0.10583500811160923,0.10583500811160923,14,0,""
"react-router-7.13.0/dev","dev",0.09788036282218003,0.09788036282218003,4,2,""
"react-router-7.13.0/actions","actions",0.09381919440897704,0.09381919440897704,3,0,""
"react-router-7.13.0/headers","headers",0.09381919440897704,0.09381919440897704,3,1,""
"react-router-7.13.0/dom-export","dom-export",0.08815329956067083,0.08815329956067083,19,0,""
"react-router-7.13.0/links","links",0.08285760647182679,0.08285760647182679,6,0,""
"react-router-7.13.0/cookies","cookies",0.08197127992176717,0.08197127992176717,19,4,""
"react-router-7.13.0/fog-of-war","fog-of-war",0.07467887536771424,0.07467887536771424,3,5,""
"react-router-7.13.0/future","future",0.07467887536771424,0.07467887536771424,3,0,""
"react-router-7.13.0/routes","routes",0.07117053294932758,0.07117053294932758,6,9,""
"react-router-7.13.0/server","server",0.07002593741460736,0.07002593741460736,38,19,""
"react-router-7.13.0/react-router","react-router",0.06895096712882846,0.06895096712882846,9,4,""
"react-router-7.13.0/errors","errors",0.06428232416554354,0.06428232416554354,5,0,""
"react-router-7.13.0/server","server",0.06353729321741967,0.06353729321741967,4,0,""
"react-router-7.13.0/cookieStorage","cookieStorage",0.058616429317237324,0.058616429317237324,2,2,""
"react-router-7.13.0/href","href",0.058616429317237324,0.058616429317237324,2,0,""
"react-router-7.13.0/memoryStorage","memoryStorage",0.058616429317237324,0.058616429317237324,2,1,""
"react-router-7.13.0/route-data","route-data",0.04282727189400695,0.04282727189400695,6,0,""
"react-router-7.13.0/register","register",0.03987864667884243,0.03987864667884243,1,0,""
"react-router-7.13.0/dom","dom",0.039414096885394954,0.039414096885394954,6,0,""
"react-router-7.13.0/errors","errors",0.039414096885394954,0.039414096885394954,1,0,""
"react-router-7.13.0/serializes-to","serializes-to",0.039414096885394954,0.039414096885394954,1,0,""
"react-router-7.13.0/entry","entry",0.03526477848231929,0.03526477848231929,1,0,""
"react-router-7.13.0/routeMatching","routeMatching",0.03526477848231929,0.03526477848231929,2,0,""
"react-router-7.13.0/serverHandoff","serverHandoff",0.03526477848231929,0.03526477848231929,2,0,""
"react-router-7.13.0/single-fetch","single-fetch",0.03526477848231929,0.03526477848231929,5,4,""
"react-router-7.13.0/route-module","route-module",0.03299315375387968,0.03299315375387968,3,0,""
"react-router-7.13.0/errors","errors",0.029536870243433513,0.029536870243433513,2,0,""
"react-router-7.13.0/turbo-stream","turbo-stream",0.02901754568322425,0.02901754568322425,1,0,""
"react-router-7.13.0/warnings","warnings",0.022527856358833476,0.022527856358833476,2,0,""
"react-router-7.13.0/sessions","sessions",0.02239845266242223,0.02239845266242223,3,10,""
"react-router-7.13.0/browser","browser",0.011409508097370033,0.011409508097370033,1,0,""
"react-router-7.13.0/crypto","crypto",0.010849677339160185,0.010849677339160185,2,0,""
"react-router-7.13.0/markup","markup",0.002159928396631828,0.002159928396631828,1,0,""
"react-router-7.13.0/vite","vite",4.520166536004408e-09,4.520166536004408e-09,15,5,""
"react-router-7.13.0/config","config",4.417397325178544e-09,4.417397325178544e-09,16,37,""
"react-router-7.13.0/routes","routes",3.9464037341835845e-09,3.9464037341835845e-09,25,28,""
"react-router-7.13.0/typegen","typegen",2.8989637796767965e-09,2.8989637796767965e-09,4,10,""
"react-router-7.13.0/babel","babel",2.5161136018387437e-09,2.5161136018387437e-09,8,1,""
"react-router-7.13.0/has-dependency","has-dependency",2.4695578866165937e-09,2.4695578866165937e-09,2,1,""
"react-router-7.13.0/load-dotenv","load-dotenv",2.4695578866165937e-09,2.4695578866165937e-09,2,4,""
"react-router-7.13.0/optimize-deps-entries","optimize-deps-entries",2.4695578866165937e-09,2.4695578866165937e-09,2,3,""
"react-router-7.13.0/validate-plugin-order","validate-plugin-order",2.4695578866165937e-09,2.4695578866165937e-09,2,3,""
