"externalPackageName","numberOfArtifacts","sumNumberOfPackages","minNumberOfPackages","maxNumberOfPackages","medNumberOfPackages","avgNumberOfPackages","stdNumberOfPackages","minNumberOfPackagesPercentage","maxNumberOfPackagesPercentage","medNumberOfPackagesPercentage","avgNumberOfPackagesPercentage","stdNumberOfPackagesPercentage","sumNumberOfTypes","minNumberOfTypes","maxNumberOfTypes","medNumberOfTypes","avgNumberOfTypes","stdNumberOfTypes","minNumberOfTypesPercentage","maxNumberOfTypesPercentage","medNumberOfTypesPercentage","avgNumberOfTypesPercentage","stdNumberOfTypesPercentage","someArtifactNames","Source Cypher File: External_Dependencies/External_package_usage_spread.cypher"
"com.google.gson",1,1,1,1,1,1,0,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668,0,1,1,1,1,1,0,1.2820512820512822,1.2820512820512822,1.2820512820512822,1.2820512820512822,0,"axon-test-5.0.3",""
"com.google.protobuf",1,4,4,4,4,4,0,80,80,80,80,0,8,8,8,8,8,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,"axon-server-connector-5.0.3",""
"io.axoniq.axonserver.connector.admin",1,1,1,1,1,1,0,20,20,20,20,0,1,1,1,1,1,0,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,0,"axon-server-connector-5.0.3",""
"io.axoniq.axonserver.connector.command",1,1,1,1,1,1,0,20,20,20,20,0,1,1,1,1,1,0,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,0,"axon-server-connector-5.0.3",""
"io.axoniq.axonserver.connector.event",1,1,1,1,1,1,0,20,20,20,20,0,5,5,5,5,5,0,6.944444444444445,6.944444444444445,6.944444444444445,6.944444444444445,0,"axon-server-connector-5.0.3",""
"io.axoniq.axonserver.connector.impl",1,1,1,1,1,1,0,20,20,20,20,0,1,1,1,1,1,0,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,0,"axon-server-connector-5.0.3",""
"io.axoniq.axonserver.connector.query",1,1,1,1,1,1,0,20,20,20,20,0,3,3,3,3,3,0,4.166666666666666,4.166666666666666,4.166666666666666,4.166666666666666,0,"axon-server-connector-5.0.3",""
"io.axoniq.axonserver.grpc",1,5,5,5,5,5,0,100,100,100,100,0,18,18,18,18,18,0,25,25,25,25,0,"axon-server-connector-5.0.3",""
"io.axoniq.axonserver.grpc.command",1,1,1,1,1,1,0,20,20,20,20,0,3,3,3,3,3,0,4.166666666666666,4.166666666666666,4.166666666666666,4.166666666666666,0,"axon-server-connector-5.0.3",""
"io.axoniq.axonserver.grpc.control",1,2,2,2,2,2,0,40,40,40,40,0,6,6,6,6,6,0,8.333333333333332,8.333333333333332,8.333333333333332,8.333333333333332,0,"axon-server-connector-5.0.3",""
"io.axoniq.axonserver.grpc.event",1,1,1,1,1,1,0,20,20,20,20,0,3,3,3,3,3,0,4.166666666666666,4.166666666666666,4.166666666666666,4.166666666666666,0,"axon-server-connector-5.0.3",""
"io.axoniq.axonserver.grpc.event.dcb",1,1,1,1,1,1,0,20,20,20,20,0,6,6,6,6,6,0,8.333333333333332,8.333333333333332,8.333333333333332,8.333333333333332,0,"axon-server-connector-5.0.3",""
"io.axoniq.axonserver.grpc.query",1,1,1,1,1,1,0,20,20,20,20,0,5,5,5,5,5,0,6.944444444444445,6.944444444444445,6.944444444444445,6.944444444444445,0,"axon-server-connector-5.0.3",""
"io.grpc",1,3,3,3,3,3,0,60,60,60,60,0,7,7,7,7,7,0,9.722222222222221,9.722222222222221,9.722222222222221,9.722222222222221,0,"axon-server-connector-5.0.3",""
"io.grpc.netty.shaded.io.grpc.netty",1,1,1,1,1,1,0,20,20,20,20,0,1,1,1,1,1,0,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,0,"axon-server-connector-5.0.3",""
"io.grpc.netty.shaded.io.netty.handler.ssl",1,1,1,1,1,1,0,20,20,20,20,0,1,1,1,1,1,0,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,0,"axon-server-connector-5.0.3",""
"io.grpc.stub",1,2,2,2,2,2,0,40,40,40,40,0,3,3,3,3,3,0,4.166666666666666,4.166666666666666,4.166666666666666,4.166666666666666,0,"axon-server-connector-5.0.3",""
"io.micrometer.core.instrument",1,3,3,3,3,3,0,100,100,100,100,0,13,13,13,13,13,0,81.25,81.25,81.25,81.25,0,"axon-metrics-micrometer-5.0.3",""
"io.micrometer.core.instrument.simple",1,2,2,2,2,2,0,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,0,2,2,2,2,2,0,12.5,12.5,12.5,12.5,0,"axon-metrics-micrometer-5.0.3",""
"io.opentelemetry.api",1,1,1,1,1,1,0,100,100,100,100,0,1,1,1,1,1,0,20,20,20,20,0,"axon-tracing-opentelemetry-5.0.3",""
"io.opentelemetry.api.trace",1,1,1,1,1,1,0,100,100,100,100,0,3,3,3,3,3,0,60,60,60,60,0,"axon-tracing-opentelemetry-5.0.3",""
"io.opentelemetry.context",1,1,1,1,1,1,0,100,100,100,100,0,2,2,2,2,2,0,40,40,40,40,0,"axon-tracing-opentelemetry-5.0.3",""
"io.opentelemetry.context.propagation",1,1,1,1,1,1,0,100,100,100,100,0,4,4,4,4,4,0,80,80,80,80,0,"axon-tracing-opentelemetry-5.0.3",""
"jakarta.validation",1,1,1,1,1,1,0,1.694915254237288,1.694915254237288,1.694915254237288,1.694915254237288,0,2,2,2,2,2,0,0.3454231433506045,0.3454231433506045,0.3454231433506045,0.3454231433506045,0,"axon-messaging-5.0.3",""
"javax.cache",1,1,1,1,1,1,0,6.666666666666667,6.666666666666667,6.666666666666667,6.666666666666667,0,1,1,1,1,1,0,0.6410256410256411,0.6410256410256411,0.6410256410256411,0.6410256410256411,0,"axon-common-5.0.3",""
"javax.cache.configuration",1,1,1,1,1,1,0,6.666666666666667,6.666666666666667,6.666666666666667,6.666666666666667,0,2,2,2,2,2,0,1.2820512820512822,1.2820512820512822,1.2820512820512822,1.2820512820512822,0,"axon-common-5.0.3",""
"javax.cache.event",1,1,1,1,1,1,0,6.666666666666667,6.666666666666667,6.666666666666667,6.666666666666667,0,1,1,1,1,1,0,0.6410256410256411,0.6410256410256411,0.6410256410256411,0.6410256410256411,0,"axon-common-5.0.3",""
"org.apache.avro.generic",1,1,1,1,1,1,0,20,20,20,20,0,6,6,6,6,6,0,17.142857142857142,17.142857142857142,17.142857142857142,17.142857142857142,0,"axon-conversion-5.0.3",""
"org.apache.avro.io",1,1,1,1,1,1,0,20,20,20,20,0,1,1,1,1,1,0,2.857142857142857,2.857142857142857,2.857142857142857,2.857142857142857,0,"axon-conversion-5.0.3",""
"org.apache.avro.specific",1,1,1,1,1,1,0,20,20,20,20,0,2,2,2,2,2,0,5.714285714285714,5.714285714285714,5.714285714285714,5.714285714285714,0,"axon-conversion-5.0.3",""
"org.apache.commons.lang3.tuple",1,1,1,1,1,1,0,20,20,20,20,0,1,1,1,1,1,0,2.857142857142857,2.857142857142857,2.857142857142857,2.857142857142857,0,"axon-conversion-5.0.3",""
"org.awaitility",1,1,1,1,1,1,0,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668,0,1,1,1,1,1,0,1.2820512820512822,1.2820512820512822,1.2820512820512822,1.2820512820512822,0,"axon-test-5.0.3",""
"org.awaitility.core",1,1,1,1,1,1,0,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668,0,1,1,1,1,1,0,1.2820512820512822,1.2820512820512822,1.2820512820512822,1.2820512820512822,0,"axon-test-5.0.3",""
"org.axonframework.extension.spring",1,1,1,1,1,1,0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0,1,1,1,1,1,0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,"axon-spring-boot-autoconfigure-5.0.3",""
"org.axonframework.extension.spring.authorization",1,1,1,1,1,1,0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0,1,1,1,1,1,0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,"axon-spring-boot-autoconfigure-5.0.3",""
"org.axonframework.extension.spring.config",1,2,2,2,2,2,0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,0,5,5,5,5,5,0,6.666666666666666,6.666666666666666,6.666666666666666,6.666666666666666,0,"axon-spring-boot-autoconfigure-5.0.3",""
"org.axonframework.extension.spring.config.annotation",1,1,1,1,1,1,0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0,1,1,1,1,1,0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,"axon-spring-boot-autoconfigure-5.0.3",""
"org.axonframework.extension.spring.conversion.avro",1,1,1,1,1,1,0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0,1,1,1,1,1,0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,"axon-spring-boot-autoconfigure-5.0.3",""
"org.axonframework.extension.spring.messaging.unitofwork",1,1,1,1,1,1,0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0,2,2,2,2,2,0,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,0,"axon-spring-boot-autoconfigure-5.0.3",""
"org.ehcache.config",1,1,1,1,1,1,0,6.666666666666667,6.666666666666667,6.666666666666667,6.666666666666667,0,1,1,1,1,1,0,0.6410256410256411,0.6410256410256411,0.6410256410256411,0.6410256410256411,0,"axon-common-5.0.3",""
"org.ehcache.core",1,1,1,1,1,1,0,6.666666666666667,6.666666666666667,6.666666666666667,6.666666666666667,0,1,1,1,1,1,0,0.6410256410256411,0.6410256410256411,0.6410256410256411,0.6410256410256411,0,"axon-common-5.0.3",""
"org.ehcache.event",1,1,1,1,1,1,0,6.666666666666667,6.666666666666667,6.666666666666667,6.666666666666667,0,3,3,3,3,3,0,1.9230769230769234,1.9230769230769234,1.9230769230769234,1.9230769230769234,0,"axon-common-5.0.3",""
"org.hamcrest",1,3,3,3,3,3,0,50,50,50,50,0,22,22,22,22,22,0,28.205128205128208,28.205128205128208,28.205128205128208,28.205128205128208,0,"axon-test-5.0.3",""
"org.junit.jupiter.api",1,1,1,1,1,1,0,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668,0,1,1,1,1,1,0,1.2820512820512822,1.2820512820512822,1.2820512820512822,1.2820512820512822,0,"axon-test-5.0.3",""
"org.junit.jupiter.api.extension",1,1,1,1,1,1,0,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668,0,1,1,1,1,1,0,1.2820512820512822,1.2820512820512822,1.2820512820512822,1.2820512820512822,0,"axon-test-5.0.3",""
"org.reactivestreams",1,3,3,3,3,3,0,5.084745762711864,5.084745762711864,5.084745762711864,5.084745762711864,0,6,6,6,6,6,0,1.0362694300518134,1.0362694300518134,1.0362694300518134,1.0362694300518134,0,"axon-messaging-5.0.3",""
"org.springframework.beans",1,1,1,1,1,1,0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0,2,2,2,2,2,0,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,0,"axon-spring-boot-autoconfigure-5.0.3",""
"org.springframework.beans.factory",1,1,1,1,1,1,0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0,2,2,2,2,2,0,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,0,"axon-spring-boot-autoconfigure-5.0.3",""
"org.springframework.beans.factory.config",1,1,1,1,1,1,0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0,1,1,1,1,1,0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,"axon-spring-boot-autoconfigure-5.0.3",""
"org.springframework.beans.factory.support",1,1,1,1,1,1,0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0,1,1,1,1,1,0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,"axon-spring-boot-autoconfigure-5.0.3",""
"org.springframework.boot.actuate.health",1,3,3,3,3,3,0,42.85714285714286,42.85714285714286,42.85714285714286,42.85714285714286,0,4,4,4,4,4,0,5.333333333333333,5.333333333333333,5.333333333333333,5.333333333333333,0,"axon-spring-boot-autoconfigure-5.0.3",""
"org.springframework.boot.autoconfigure",1,2,2,2,2,2,0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,0,2,2,2,2,2,0,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,0,"axon-spring-boot-autoconfigure-5.0.3",""
"org.springframework.boot.autoconfigure.condition",1,2,2,2,2,2,0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,0,8,8,8,8,8,0,10.666666666666666,10.666666666666666,10.666666666666666,10.666666666666666,0,"axon-spring-boot-autoconfigure-5.0.3",""
"org.springframework.boot.autoconfigure.service.connection",1,1,1,1,1,1,0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0,3,3,3,3,3,0,4,4,4,4,0,"axon-spring-boot-autoconfigure-5.0.3",""
"org.springframework.boot.context.properties.bind",1,1,1,1,1,1,0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0,1,1,1,1,1,0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,"axon-spring-boot-autoconfigure-5.0.3",""
"org.springframework.boot.docker.compose.core",1,1,1,1,1,1,0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0,1,1,1,1,1,0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,"axon-spring-boot-autoconfigure-5.0.3",""
"org.springframework.boot.docker.compose.service.connection",1,1,1,1,1,1,0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0,1,1,1,1,1,0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,"axon-spring-boot-autoconfigure-5.0.3",""
"org.springframework.boot.testcontainers.service.connection",1,1,1,1,1,1,0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0,2,2,2,2,2,0,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,0,"axon-spring-boot-autoconfigure-5.0.3",""
"org.springframework.context",1,1,1,1,1,1,0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0,3,3,3,3,3,0,4,4,4,4,0,"axon-spring-boot-autoconfigure-5.0.3",""
"org.springframework.context.annotation",1,2,2,2,2,2,0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,0,7,7,7,7,7,0,9.333333333333332,9.333333333333332,9.333333333333332,9.333333333333332,0,"axon-spring-boot-autoconfigure-5.0.3",""
"org.springframework.core.env",1,2,2,2,2,2,0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,0,2,2,2,2,2,0,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,0,"axon-spring-boot-autoconfigure-5.0.3",""
"org.springframework.core.io",1,1,1,1,1,1,0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0,1,1,1,1,1,0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,"axon-spring-boot-autoconfigure-5.0.3",""
"org.springframework.core.type",1,2,2,2,2,2,0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,0,3,3,3,3,3,0,4,4,4,4,0,"axon-spring-boot-autoconfigure-5.0.3",""
"org.springframework.transaction",1,1,1,1,1,1,0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0,3,3,3,3,3,0,4,4,4,4,0,"axon-spring-boot-autoconfigure-5.0.3",""
"org.springframework.util",1,1,1,1,1,1,0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0,1,1,1,1,1,0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,"axon-spring-boot-autoconfigure-5.0.3",""
"org.testcontainers.containers",1,1,1,1,1,1,0,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668,0,1,1,1,1,1,0,1.2820512820512822,1.2820512820512822,1.2820512820512822,1.2820512820512822,0,"axon-test-5.0.3",""
"org.testcontainers.containers.wait.strategy",1,1,1,1,1,1,0,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668,0,1,1,1,1,1,0,1.2820512820512822,1.2820512820512822,1.2820512820512822,1.2820512820512822,0,"axon-test-5.0.3",""
"org.testcontainers.utility",1,1,1,1,1,1,0,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668,0,1,1,1,1,1,0,1.2820512820512822,1.2820512820512822,1.2820512820512822,1.2820512820512822,0,"axon-test-5.0.3",""
"reactor.core.publisher",1,5,5,5,5,5,0,8.47457627118644,8.47457627118644,8.47457627118644,8.47457627118644,0,8,8,8,8,8,0,1.381692573402418,1.381692573402418,1.381692573402418,1.381692573402418,0,"axon-messaging-5.0.3",""
"reactor.core.scheduler",1,1,1,1,1,1,0,20,20,20,20,0,1,1,1,1,1,0,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,0,"axon-server-connector-5.0.3",""
"reactor.util.concurrent",1,1,1,1,1,1,0,1.694915254237288,1.694915254237288,1.694915254237288,1.694915254237288,0,2,2,2,2,2,0,0.3454231433506045,0.3454231433506045,0.3454231433506045,0.3454231433506045,0,"axon-messaging-5.0.3",""
"tools.jackson.core",1,1,1,1,1,1,0,20,20,20,20,0,3,3,3,3,3,0,8.571428571428571,8.571428571428571,8.571428571428571,8.571428571428571,0,"axon-conversion-5.0.3",""
"tools.jackson.databind.node",1,1,1,1,1,1,0,20,20,20,20,0,2,2,2,2,2,0,5.714285714285714,5.714285714285714,5.714285714285714,5.714285714285714,0,"axon-conversion-5.0.3",""
"tools.jackson.dataformat.cbor",1,1,1,1,1,1,0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0,2,2,2,2,2,0,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,0,"axon-spring-boot-autoconfigure-5.0.3",""
