"firstFileName","secondFileName","filePairLineBreak","filePairWithRelativePathLineBreak","filePair","filePairWithRelativePath","firstFileExtension","secondFileExtension","fileExtensionPair","updateCommitCount","updateCommitMinConfidence","updateCommitSupport","updateCommitLift","updateCommitJaccardSimilarity","Source Cypher File: domains/git-history/queries/statistics/List_pairwise_changed_files.cypher"
"docs/how-to/middleware.md","packages/create-react-router/CHANGELOG.md","middleware<br>CHANGELOG","docs/how-to/middleware.md<br>packages/create-react-router/CHANGELOG.md","middleware↔CHANGELOG","docs/how-to/middleware.md↔packages/create-react-router/CHANGELOG.md","md","md","md↔md",3,0.06382978723404255,0.0009517766497461929,1.011012509355287,0.012345679012345678,""
"integration/CHANGELOG.md","packages/create-react-router/CHANGELOG.md","CHANGELOG<br>CHANGELOG","integration/CHANGELOG.md<br>packages/create-react-router/CHANGELOG.md","CHANGELOG↔CHANGELOG","integration/CHANGELOG.md↔packages/create-react-router/CHANGELOG.md","md","md","md↔md",9,0.09278350515463918,0.0028553299492385786,1.469616121846345,0.0313588850174216,""
"docs/start/framework/route-module.md","packages/create-react-router/CHANGELOG.md","route-module<br>CHANGELOG","docs/start/framework/route-module.md<br>packages/create-react-router/CHANGELOG.md","route-module↔CHANGELOG","docs/start/framework/route-module.md↔packages/create-react-router/CHANGELOG.md","md","md","md↔md",3,0.05,0.0009517766497461929,0.7919597989949748,0.01171875,""
"packages/react-router-fs-routes/package.json","packages/create-react-router/CHANGELOG.md","package<br>CHANGELOG","packages/react-router-fs-routes/package.json<br>packages/create-react-router/CHANGELOG.md","package↔CHANGELOG","packages/react-router-fs-routes/package.json↔packages/create-react-router/CHANGELOG.md","json","md","json↔md",31,0.15577889447236182,0.00983502538071066,2.2318867062585652,0.07989690721649484,""
"packages/react-router/package.json","packages/create-react-router/CHANGELOG.md","package<br>CHANGELOG","packages/react-router/package.json<br>packages/create-react-router/CHANGELOG.md","package↔CHANGELOG","packages/react-router/package.json↔packages/create-react-router/CHANGELOG.md","json","md","json↔md",31,0.15577889447236182,0.00983502538071066,0.7014501076812635,0.03571428571428571,""
"packages/react-router-express/package.json","packages/create-react-router/CHANGELOG.md","package<br>CHANGELOG","packages/react-router-express/package.json<br>packages/create-react-router/CHANGELOG.md","package↔CHANGELOG","packages/react-router-express/package.json↔packages/create-react-router/CHANGELOG.md","json","md","json↔md",31,0.15577889447236182,0.00983502538071066,2.172633076888869,0.07868020304568528,""
"packages/react-router-cloudflare/package.json","packages/create-react-router/CHANGELOG.md","package<br>CHANGELOG","packages/react-router-cloudflare/package.json<br>packages/create-react-router/CHANGELOG.md","package↔CHANGELOG","packages/react-router-cloudflare/package.json↔packages/create-react-router/CHANGELOG.md","json","md","json↔md",31,0.15577889447236182,0.00983502538071066,2.153574892003879,0.07828282828282829,""
"packages/react-router-serve/package.json","packages/create-react-router/CHANGELOG.md","package<br>CHANGELOG","packages/react-router-serve/package.json<br>packages/create-react-router/CHANGELOG.md","package↔CHANGELOG","packages/react-router-serve/package.json↔packages/create-react-router/CHANGELOG.md","json","md","json↔md",31,0.15577889447236182,0.00983502538071066,2.182289223897264,0.07888040712468193,""
"packages/react-router-architect/package.json","packages/create-react-router/CHANGELOG.md","package<br>CHANGELOG","packages/react-router-architect/package.json<br>packages/create-react-router/CHANGELOG.md","package↔CHANGELOG","packages/react-router-architect/package.json↔packages/create-react-router/CHANGELOG.md","json","md","json↔md",31,0.15577889447236182,0.00983502538071066,2.172633076888869,0.07868020304568528,""
"packages/react-router-dev/package.json","packages/create-react-router/CHANGELOG.md","package<br>CHANGELOG","packages/react-router-dev/package.json<br>packages/create-react-router/CHANGELOG.md","package↔CHANGELOG","packages/react-router-dev/package.json↔packages/create-react-router/CHANGELOG.md","json","md","json↔md",31,0.15577889447236182,0.00983502538071066,1.6367169179229482,0.06623931623931624,""
