"fileExtensionPair","firstFileNameShort","secondFileNameShort","updateCommitCount","updateCommitMinConfidence","updateCommitLift","updateCommitJaccardSimilarity","updateCommitSupport","firstFileName","secondFileName","Source Cypher File: domains/git-history/queries/statistics/List_pairwise_changed_files_top_selected_metric.cypher"
"ts↔ts","vite-css-test","vite-node-env-test",5,1,50.03174603174603,0.07936507936507936,0.0015862944162436548,"integration/vite-css-test.ts","integration/vite-node-env-test.ts",""
"ts↔ts","vite-dev-custom-entry-test","vite-absolute-base-test",3,1,157.6,0.15,0.0009517766497461929,"integration/vite-dev-custom-entry-test.ts","integration/vite-absolute-base-test.ts",""
"ts↔ts","vite-dev-test","vite-absolute-base-test",3,1,53.42372881355932,0.05084745762711865,0.0009517766497461929,"integration/vite-dev-test.ts","integration/vite-absolute-base-test.ts",""
"ts↔ts","vite-dot-server-test","vite-node-env-test",5,1,73.30232558139535,0.11627906976744186,0.0015862944162436548,"integration/vite-dot-server-test.ts","integration/vite-node-env-test.ts",""
"ts↔ts","vite-hmr-hdr-test","vite-node-env-test",5,1,63.04,0.1,0.0015862944162436548,"integration/vite-hmr-hdr-test.ts","integration/vite-node-env-test.ts",""
"ts↔ts","vite-node-env-test","vite",5,1,23.69924812030075,0.03759398496240601,0.0015862944162436548,"integration/vite-node-env-test.ts","integration/helpers/vite.ts",""
"ts↔ts","vite-server-bundles-test","vite-node-env-test",5,1,75.04761904761905,0.11904761904761904,0.0015862944162436548,"integration/vite-server-bundles-test.ts","integration/vite-node-env-test.ts",""
"ts↔ts","vite-dotenv-test","vite-node-env-test",4,0.8,93.3925925925926,0.14285714285714285,0.0012690355329949238,"integration/vite-dotenv-test.ts","integration/vite-node-env-test.ts",""
"ts↔ts","vite-loader-context-test","vite-node-env-test",4,0.8,148.32941176470587,0.2222222222222222,0.0012690355329949238,"integration/vite-loader-context-test.ts","integration/vite-node-env-test.ts",""
"ts↔ts","routes","routes",3,0.75,81.51724137931035,0.1,0.0009517766497461929,"packages/react-router-dev/routes.ts","packages/react-router-dev/config/routes.ts",""
"ts↔ts","index","index",6,0.6666666666666666,9.256975036710719,0.02608695652173913,0.0019035532994923859,"packages/react-router-dom/index.ts","packages/react-router/index.ts",""
"ts↔ts","vite-dev-test","vite-dev-custom-entry-test",11,0.55,29.38305084745763,0.16176470588235295,0.0034898477157360407,"integration/vite-dev-test.ts","integration/vite-dev-custom-entry-test.ts",""
"ts↔ts","typegen-test","context",5,0.5,22.197183098591548,0.06578947368421052,0.0015862944162436548,"integration/typegen-test.ts","packages/react-router-dev/typegen/context.ts",""
"ts↔ts","generate","context",5,0.5,26.71186440677966,0.078125,0.0015862944162436548,"packages/react-router-dev/typegen/generate.ts","packages/react-router-dev/typegen/context.ts",""
"ts↔ts","generate","register",3,0.5,26.71186440677966,0.04838709677419355,0.0009517766497461929,"packages/react-router-dev/typegen/generate.ts","packages/react-router/lib/types/register.ts",""
"ts↔ts","lazy-discovery-test","router",15,0.5,7.229357798165137,0.06437768240343347,0.004758883248730965,"packages/react-router/__tests__/router/lazy-discovery-test.ts","packages/react-router/lib/router/router.ts",""
"ts↔ts","vite-dev-custom-entry-test","vite",9,0.45,10.664661654135339,0.0625,0.0028553299492385786,"integration/vite-dev-custom-entry-test.ts","integration/helpers/vite.ts",""
"ts↔ts","redirects-test","router",4,0.4444444444444444,6.426095820591234,0.017937219730941704,0.0012690355329949238,"packages/react-router/__tests__/router/redirects-test.ts","packages/react-router/lib/router/router.ts",""
"ts↔ts","catch-boundary-data-test","catch-boundary-test",26,0.4406779661016949,20.731596256008093,0.26,0.008248730964467006,"integration/catch-boundary-data-test.ts","integration/catch-boundary-test.ts",""
"ts↔ts","catch-boundary-test","error-boundary-test",28,0.4375,20.582089552238806,0.27184466019417475,0.008883248730964468,"integration/catch-boundary-test.ts","integration/error-boundary-test.ts",""
"json↔json","package","package-lock",3,1,450.2857142857142,0.42857142857142855,0.0009517766497461929,"examples/view-transitions/package.json","examples/view-transitions/package-lock.json",""
"json↔json","package","package",26,0.7027027027027027,58.2873399715505,0.5306122448979592,0.008248730964467006,"examples/auth/package.json","examples/basic/package.json",""
"json↔json","package","package",26,0.7027027027027027,59.8626734842951,0.5416666666666666,0.008248730964467006,"examples/auth/package.json","examples/search-params/package.json",""
"json↔json","package","package",26,0.7027027027027027,59.8626734842951,0.5416666666666666,0.008248730964467006,"examples/auth/package.json","examples/ssr/package.json",""
"json↔json","package","package",26,0.7027027027027027,58.2873399715505,0.5306122448979592,0.008248730964467006,"examples/basic/package.json","examples/search-params/package.json",""
"json↔json","package","package",26,0.7027027027027027,58.2873399715505,0.5306122448979592,0.008248730964467006,"examples/basic/package.json","examples/ssr/package.json",""
"json↔json","package","package",26,0.7027027027027027,59.8626734842951,0.5416666666666666,0.008248730964467006,"examples/search-params/package.json","examples/ssr/package.json",""
"json↔json","package","package",25,0.6944444444444444,59.15915915915916,0.5208333333333334,0.007931472081218274,"examples/auth/package.json","examples/custom-link/package.json",""
"json↔json","package","package",25,0.6944444444444444,57.60233918128655,0.5102040816326531,0.007931472081218274,"examples/basic/package.json","examples/custom-link/package.json",""
"json↔json","package","package",25,0.6944444444444444,59.15915915915916,0.5208333333333334,0.007931472081218274,"examples/custom-link/package.json","examples/search-params/package.json",""
"json↔json","package","package",25,0.6944444444444444,59.15915915915916,0.5208333333333334,0.007931472081218274,"examples/custom-link/package.json","examples/ssr/package.json",""
"json↔json","package","package",23,0.6764705882352942,57.62798092209857,0.4791666666666667,0.007296954314720812,"examples/auth/package.json","examples/custom-filter-link/package.json",""
"json↔json","package","package",23,0.6764705882352942,56.111455108359145,0.46938775510204084,0.007296954314720812,"examples/basic/package.json","examples/custom-filter-link/package.json",""
"json↔json","package","package",23,0.6764705882352942,59.22875816993465,0.48936170212765956,0.007296954314720812,"examples/custom-filter-link/package.json","examples/custom-link/package.json",""
"json↔json","package","package",23,0.6764705882352942,57.62798092209857,0.4791666666666667,0.007296954314720812,"examples/custom-filter-link/package.json","examples/search-params/package.json",""
"json↔json","package","package",23,0.6764705882352942,57.62798092209857,0.4791666666666667,0.007296954314720812,"examples/custom-filter-link/package.json","examples/ssr/package.json",""
