"sourceModuleName","dependentModuleName","dependentElementsCount","dependentModuleElementsCount","elementUsagePercentage","dependentElementFullNameExamples","dependentElementNameExamples","Source Cypher File: domains/internal-dependencies/queries/internal-dependencies/How_many_elements_compared_to_all_existing_are_used_by_dependent_modules_for_Typescript.cypher"
"dom-export","react-router",5,179,0.027932960893854747,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/rsc/server.rsc.ts"".RSCRenderPayload,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/rsc/server.rsc.ts"".RSCManifestPayload,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/rsc/server.rsc.ts"".RSCRouteManifest,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/rsc/server.rsc.ts"".RSCRouteMatch","RSCRenderPayload,RSCManifestPayload,RSCRouteManifest,RSCRouteMatch",""
"data","react-router",5,171,0.029239766081871343,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".LoaderFunctionArgs,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".LoaderFunction,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".ActionFunction,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".DataWithResponseInit","LoaderFunctionArgs,LoaderFunction,ActionFunction,DataWithResponseInit",""
"errors","router",1,34,0.029411764705882353,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/router.ts"".isDataWithResponseInit","isDataWithResponseInit",""
"entry","router",1,34,0.029411764705882353,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/router.ts"".StaticHandlerContext","StaticHandlerContext",""
"headers","router",1,34,0.029411764705882353,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/router.ts"".StaticHandlerContext","StaticHandlerContext",""
"instrumentation","router",1,34,0.029411764705882353,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/router.ts"".Router","Router",""
"context","utils",3,90,0.03333333333333333,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".RouteMatch,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".RouteObject,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".TrackedPromise","RouteMatch,RouteObject,TrackedPromise",""
"entry","utils",3,90,0.03333333333333333,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".DataRouteObject,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".RouteBranch,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".RouteManifest","DataRouteObject,RouteBranch,RouteManifest",""
"links","react-router",6,171,0.03508771929824561,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/dom/ssr/entry.ts"".AssetsManifest,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/links.ts"".PageLinkDescriptor,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/dom/ssr/routeModules.ts"".RouteModules,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/links.ts"".HtmlLinkDescriptor","AssetsManifest,PageLinkDescriptor,RouteModules,HtmlLinkDescriptor",""
"build","react-router",6,171,0.03508771929824561,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/dom/ssr/entry.ts"".AssetsManifest,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/instrumentation.ts"".ServerInstrumentation,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/server-runtime/build.ts"".HandleErrorFunction,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/server-runtime/build.ts"".ServerEntryModule","AssetsManifest,ServerInstrumentation,HandleErrorFunction,ServerEntryModule",""
"dom","react-router",6,171,0.03508771929824561,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/dom/dom.ts"".URLSearchParamsInit,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/dom/dom.ts"".FetcherSubmitOptions,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/dom/dom.ts"".SubmitTarget,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".HTMLFormMethod","URLSearchParamsInit,FetcherSubmitOptions,SubmitTarget,HTMLFormMethod",""
"create-react-router","utils",1,28,0.03571428571428571,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/create-react-router/utils.ts"".log","log",""
"routes","react-router",7,179,0.03910614525139665,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".MiddlewareFunction,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".redirectDocument,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/dom/ssr/single-fetch.tsx"".decodeViaTurboStream,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/dom/ssr/single-fetch.tsx"".SingleFetchRedirectSymbol","MiddlewareFunction,redirectDocument,decodeViaTurboStream,SingleFetchRedirectSymbol",""
"links","history",1,25,0.04,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/history.ts"".Location","Location",""
"routeModules","history",1,25,0.04,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/history.ts"".Location","Location",""
"server","history",1,25,0.04,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/history.ts"".Location","Location",""
"dom-export","history",1,25,0.04,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/history.ts"".Location","Location",""
"urls","history",1,25,0.04,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/history.ts"".Path","Path",""
"fog-of-war","history",1,25,0.04,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/history.ts"".createPath","createPath",""
"errors","utils",4,90,0.044444444444444446,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".isRouteErrorResponse,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".ErrorResponseImpl,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".RouteData,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".DataWithResponseInit","isRouteErrorResponse,ErrorResponseImpl,RouteData,DataWithResponseInit",""
"sessions","react-router",8,179,0.0446927374301676,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/server-runtime/sessions"".Session,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/server-runtime/cookies.ts"".CookieSignatureOptions,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/server-runtime/sessions"".IsSessionFunction,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/server-runtime/sessions"".SessionIdStorageStrategy","Session,CookieSignatureOptions,IsSessionFunction,SessionIdStorageStrategy",""
"history","react-router",8,171,0.04678362573099415,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/history.ts"".createPath,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/history.ts"".parsePath,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/history.ts"".InitialEntry,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/history.ts"".Action","createPath,parsePath,InitialEntry,Action",""
"entry","routeModules",1,21,0.047619047619047616,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/dom/ssr/routeModules.ts"".RouteModules","RouteModules",""
"fog-of-war","routeModules",1,21,0.047619047619047616,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/dom/ssr/routeModules.ts"".RouteModules","RouteModules",""
"route-modules","routeModules",1,21,0.047619047619047616,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/dom/ssr/routeModules.ts"".RouteModules","RouteModules",""
"internal","routeModules",1,21,0.047619047619047616,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/dom/ssr/routeModules.ts"".MetaDescriptor","MetaDescriptor",""
"route-module-annotations","routeModules",1,21,0.047619047619047616,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/dom/ssr/routeModules.ts"".MetaDescriptor","MetaDescriptor",""
"routes","routeModules",1,21,0.047619047619047616,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/dom/ssr/routeModules.ts"".ServerRouteModule","ServerRouteModule",""
"fog-of-war","react-router",9,171,0.05263157894736842,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/history.ts"".createPath,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".PatchRoutesOnNavigationFunction,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/dom/ssr/entry.ts"".AssetsManifest,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/dom/ssr/routeModules.ts"".RouteModules","createPath,PatchRoutesOnNavigationFunction,AssetsManifest,RouteModules",""
"context","react-router",9,171,0.05263157894736842,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/router.ts"".StaticHandlerContext,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".RouteObject,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/components.tsx"".ClientOnErrorFunction,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/router.ts"".Router","StaticHandlerContext,RouteObject,ClientOnErrorFunction,Router",""
"routeMatching","utils",5,90,0.05555555555555555,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".Params,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".matchRoutesImpl,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".RouteMatch,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".DataRouteObject","Params,matchRoutesImpl,RouteMatch,DataRouteObject",""
"routes","utils",5,90,0.05555555555555555,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".redirect,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".replace,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".DataRouteObject,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".redirectDocument","redirect,replace,DataRouteObject,redirectDocument",""
"data","utils",5,90,0.05555555555555555,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".ActionFunctionArgs,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".LoaderFunction,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".LoaderFunctionArgs,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".ActionFunction","ActionFunctionArgs,LoaderFunction,LoaderFunctionArgs,ActionFunction",""
"instrumentation","utils",5,90,0.05555555555555555,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".ActionFunctionArgs,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".DataRouteObject,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".LoaderFunction,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".LoaderFunctionArgs","ActionFunctionArgs,DataRouteObject,LoaderFunction,LoaderFunctionArgs",""
"instrumentation","react-router",10,179,0.055865921787709494,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".MiddlewareFunction,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/server-runtime/server.ts"".RequestHandler,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/instrumentation.ts"".InstrumentRouteFunction,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts"".LoaderFunctionArgs","MiddlewareFunction,RequestHandler,InstrumentRouteFunction,LoaderFunctionArgs",""
"styles","plugin",1,17,0.058823529411764705,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router-dev/vite/plugin.ts"".LoadCssContents","LoadCssContents",""
"plugin","plugin",1,17,0.058823529411764705,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router-dev/vite/plugin.ts"".getPrerenderPaths","getPrerenderPaths",""
"data","router",2,34,0.058823529411764705,"""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/router.ts"".isRedirectStatusCode,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/router.ts"".isDataWithResponseInit","isRedirectStatusCode,isDataWithResponseInit",""
