"communityId","conductance","modularity","memberCount","someMemberNamesShort","someMemberNames","Source Cypher File: domains/graph-algorithms/queries/community-detection/Community_Detection_9_Community_Metrics.cypher"
0,0,0,1,"cli","./cli.ts",""
1,0,0,1,"cli","./cli.ts",""
2,1,-5.94883997620464e-06,1,"copy-template","./copy-template.ts",""
3,1,-0.003629327781082689,1,"create-react-router","./index.ts",""
4,1,-1.927424152290303e-05,1,"loading-indicator","./loading-indicator.ts",""
5,1,-8.143961927424152e-05,1,"prompt","./prompt.ts",""
6,1,-0.003703167757287329,1,"prompts-confirm","./prompts-confirm.ts",""
7,1,-0.005443560380725758,1,"prompts-multi-select","./prompts-multi-select.ts",""
8,1,-4.0214158239143365e-05,1,"prompts-prompt-base","./prompts-prompt-base.ts",""
9,1,-0.004951353361094586,1,"prompts-select","./prompts-select.ts",""
10,1,-0.003703167757287329,1,"prompts-text","./prompts-text.ts",""
11,0,0,1,"utils","./utils.ts",""
12,1,-0.0002804944147002446,1,"flatRoutes","./flatRoutes.ts",""
13,1,-1.2046400951814395e-06,1,"react-router-fs-routes","./index.ts",""
14,0,0,1,"manifest","./manifest.ts",""
15,0,0,1,"normalizeSlashes","./normalizeSlashes.ts",""
16,0.18772563176895307,0.009019550201599577,2,"config","./config.ts,./config/config.ts",""
17,0,0,1,"manifest","./manifest.ts",""
18,0,0.14545555555555556,2,"routes","./routes.ts,./config/routes.ts",""
19,1,-3.619538634410734e-05,1,"commands","./cli/commands.ts",""
20,0,0,1,"detectPackageManager","./cli/detectPackageManager.ts",""
21,1,-3.8072575847709696e-06,1,"run","./cli/run.ts",""
22,0,0,1,"useJavascript","./cli/useJavascript.ts",""
23,1,-8.74148985392293e-05,1,"format","./config/format.ts",""
24,0,0,1,"is-react-router-repo","./config/is-react-router-repo.ts",""
25,1,-1.6524555489457333e-07,1,"context","./typegen/context.ts",""
26,1,-0.0004264392887831317,1,"generate","./typegen/generate.ts",""
27,1,-1.927424152290303e-05,1,"typegen","./typegen/index.ts",""
28,0,0,1,"params","./typegen/params.ts",""
29,1,-1.279661577103576e-05,1,"route","./typegen/route.ts",""
30,0,0,1,"babel","./vite/babel.ts",""
31,1,-1.787295921739705e-05,1,"build","./vite/build.ts",""
32,0,0,1,"cache","./vite/cache.ts",""
33,1,-9.518143961927424e-07,1,"cloudflare-dev-proxy","./vite/cloudflare-dev-proxy.ts",""
34,0,0,1,"combine-urls","./vite/combine-urls.ts",""
35,1,-2.6439288783131732e-06,1,"dev","./vite/dev.ts",""
36,0,0,1,"has-dependency","./vite/has-dependency.ts",""
37,1,-4.2302862053010776e-07,1,"has-rsc-plugin","./vite/has-rsc-plugin.ts",""
38,0,0,1,"load-dotenv","./vite/load-dotenv.ts",""
39,0,0,1,"node-adapter","./vite/node-adapter.ts",""
40,1,-0.0001527133320113689,1,"optimize-deps-entries","./vite/optimize-deps-entries.ts",""
41,0.9735099337748344,-0.003474360499702558,2,"plugin,styles","./vite/plugin.ts,./vite/styles.ts",""
42,0,0,1,"profiler","./vite/profiler.ts",""
43,1,-4.2302862053010776e-07,1,"remove-exports","./vite/remove-exports.ts",""
44,1,-1.0575715513252694e-07,1,"resolve-file-url","./vite/resolve-file-url.ts",""
45,1,-1.1170599510873157e-06,1,"resolve-relative-route-file-path","./vite/resolve-relative-route-file-path.ts",""
46,1,-1.0053539559785841e-05,1,"route-chunks","./vite/route-chunks.ts",""
47,1,-1.0575715513252694e-07,1,"ssr-externals","./vite/ssr-externals.ts",""
48,0,0,1,"virtual-module","./vite/virtual-module.ts",""
49,1,-9.518143961927424e-07,1,"vite-node","./vite/vite-node.ts",""
50,1,-1.0575715513252694e-07,1,"vite","./vite/vite.ts",""
51,1,-1.0575715513252694e-07,1,"with-props","./vite/with-props.ts",""
52,0,0,1,"prerender","./vite/plugins/prerender.ts",""
53,0,0,1,"validate-plugin-order","./vite/plugins/validate-plugin-order.ts",""
54,0,0,1,"warn-on-client-source-maps","./vite/plugins/warn-on-client-source-maps.ts",""
55,1,-0.00011170599510873158,1,"plugin","./vite/rsc/plugin.ts",""
56,1,-0.000140894969925309,1,"virtual-route-config","./vite/rsc/virtual-route-config.ts",""
57,1,-1.111111111111111e-05,1,"virtual-route-modules","./vite/rsc/virtual-route-modules.ts",""
58,0.005,0.008023332672351113,2,"react-router-cloudflare,worker","./index.ts,./worker.ts",""
59,0,0,1,"workersKVStorage","./sessions/workersKVStorage.ts",""
60,0,0.0012585745918434793,2,"react-router-express,server","./index.ts,./server.ts",""
61,1,-1.692114482120431e-06,1,"defineRoutes","./defineRoutes.ts",""
62,0,0,1,"manifest","./manifest.ts",""
63,0,0,1,"normalizeSlashes","./normalizeSlashes.ts",""
64,0.007948335817188276,0.1832723230220107,34,"dom-export,react-router,context,errors,dom,entry,fog-of-war,routeModules,history","./dom-export.ts,./index-react-server-client.ts,./index-react-server.ts,./index.ts,./lib/context.ts,./lib/errors.ts,./lib/dom/dom.ts,./lib/dom/ssr/entry.ts,./lib/dom/ssr/errors.ts",""
65,0,0,1,"tsup","./tsup.config.rsc.ts",""
66,0,0,1,"tsup","./tsup.config.ts",""
67,0,0,1,"actions","./lib/actions.ts",""
68,1,-1.338488994646044e-07,1,"href","./lib/href.ts",""
69,1,-6.768457928481724e-06,1,"links","./lib/dom/ssr/links.ts",""
70,0,0,1,"markup","./lib/dom/ssr/markup.ts",""
71,0,0,1,"browser","./lib/rsc/html-stream/browser.ts",""
72,0,0,1,"crypto","./lib/server-runtime/crypto.ts",""
