"codeUnitName","shortCodeUnitName","centralityHyperlinkInducedTopicSearchAuthority","centralityHyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/centrality/Centrality_9d_Hyperlink_Induced_Topic_Search_HITS_Stream_Mutated.cypher"
"org.axonframework.common.configuration.ComponentRegistry: org.axonframework.common.configuration.ComponentRegistry registerDecorator(java.lang.Class,int,org.axonframework.common.configuration.ComponentDecorator)","registerDecorator",0.9284391823164254,7.612217000684707e-29,,,""
"org.axonframework.common.configuration.ComponentRegistry: org.axonframework.common.configuration.ComponentRegistry registerIfNotPresent(org.axonframework.common.configuration.ComponentDefinition,org.axonframework.common.configuration.SearchScope)","registerIfNotPresent",0.2815713390362404,0,,,""
"org.axonframework.common.configuration.ComponentRegistry: org.axonframework.common.configuration.ComponentRegistry registerIfNotPresent(org.axonframework.common.configuration.ComponentDefinition)","registerIfNotPresent",0.22360649064162516,0,,,""
"org.axonframework.common.configuration.ComponentRegistry: org.axonframework.common.configuration.ComponentRegistry registerComponent(java.lang.Class,org.axonframework.common.configuration.ComponentBuilder)","registerComponent",0.07946934548835172,0,,,""
"org.axonframework.common.BuilderUtils: void assertNonNull(java.lang.Object,java.lang.String)","assertNonNull",0.03538105994462736,5.792580089891844e-18,,,""
"org.axonframework.update.UpdateChecker: void start()","start",0.019558077123685708,3.2737339123141673e-13,,,""
"org.axonframework.update.UpdateChecker: void stop()","stop",0.019558077123685708,7.259575844464022e-35,,,""
"org.axonframework.update.detection.TestEnvironmentDetector: boolean isTestEnvironment()","isTestEnvironment",0.019558077123685708,0,,,""
"org.axonframework.common.ObjectUtils: java.util.function.Supplier sameInstanceSupplier(java.util.function.Supplier)","sameInstanceSupplier",0.0019069341541438317,0,,,""
"org.axonframework.common.jdbc.JdbcUtils: void closeQuietly(java.sql.Statement)","closeQuietly",8.55662568101156e-05,0,,,""
"org.axonframework.common.jdbc.JdbcUtils: void closeQuietly(java.sql.Connection)","closeQuietly",8.556625681011559e-05,0,,,""
"org.axonframework.common.jdbc.JdbcUtils: void closeQuietly(java.sql.ResultSet)","closeQuietly",2.5187430502015277e-05,0,,,""
"org.axonframework.common.infra.ComponentDescriptor: void describeWrapperOf(java.lang.Object)","describeWrapperOf",4.786165713111781e-06,0,,,""
"org.axonframework.common.configuration.AbstractComponent: void describeTo(org.axonframework.common.infra.ComponentDescriptor)","describeTo",2.171053451735417e-07,0,,,""
"org.axonframework.common.lifecycle.ShutdownLatch$ActivityHandle: void close()","close",4.845477169196088e-08,2.5597277328477196e-09,,,""
"org.axonframework.common.lifecycle.ShutdownLatch: org.axonframework.common.lifecycle.ShutdownLatch$ActivityHandle registerActivity()","registerActivity",2.4227385845980435e-08,7.612217000684707e-29,,,""
"org.axonframework.common.lifecycle.ShutdownLatch: void ifShuttingDown(java.lang.String)","ifShuttingDown",2.4227385845980435e-08,7.612217000684707e-29,,,""
"org.axonframework.common.lifecycle.ShutdownLatch$ActivityHandle: void end()","end",1.786679781971552e-08,0,,,""
"io.axoniq.framework.axonserver.connector.query.QueryConverter: io.axoniq.axonserver.grpc.query.QueryRequest convertQueryMessage(org.axonframework.messaging.queryhandling.QueryMessage,java.lang.String,java.lang.String)","convertQueryMessage",1.70231315562687e-08,3.3923900177935624e-14,,,""
"org.axonframework.common.configuration.LazyInitializedComponentDefinition: java.lang.Object doResolve(org.axonframework.common.configuration.Configuration)","doResolve",1.0626594412033591e-08,0,,,""
"io.axoniq.framework.axonserver.connector.command.CommandConverter: io.axoniq.axonserver.grpc.command.Command convertCommandMessage(org.axonframework.messaging.commandhandling.CommandMessage,java.lang.String,java.lang.String)","convertCommandMessage",7.204254289711737e-09,3.3923900177935624e-14,,,""
"org.axonframework.messaging.monitoring.configuration.DefaultMessageMonitorRegistry: org.axonframework.messaging.monitoring.configuration.MessageMonitorRegistry registerCommandMonitor(org.axonframework.common.configuration.ComponentBuilder)","registerCommandMonitor",2.656648603008398e-09,2.7693084123474215e-21,,,""
"org.axonframework.messaging.monitoring.configuration.DefaultMessageMonitorRegistry: org.axonframework.messaging.monitoring.configuration.MessageMonitorRegistry registerEventMonitor(org.axonframework.common.configuration.ComponentBuilder)","registerEventMonitor",2.656648603008398e-09,2.7693084123474215e-21,,,""
"org.axonframework.messaging.monitoring.configuration.DefaultMessageMonitorRegistry: org.axonframework.messaging.monitoring.configuration.MessageMonitorRegistry registerQueryMonitor(org.axonframework.common.configuration.ComponentBuilder)","registerQueryMonitor",2.656648603008398e-09,2.7693084123474215e-21,,,""
"org.axonframework.messaging.monitoring.configuration.DefaultMessageMonitorRegistry: org.axonframework.messaging.monitoring.configuration.MessageMonitorRegistry registerSubscriptionQueryUpdateMonitor(org.axonframework.common.configuration.ComponentBuilder)","registerSubscriptionQueryUpdateMonitor",2.656648603008398e-09,2.7693084123474215e-21,,,""
"org.axonframework.common.Assert: void isTrue(boolean,java.util.function.Supplier)","isTrue",1.012813747684683e-10,0,,,""
"org.axonframework.common.Assert: void notNull(java.lang.Object,java.util.function.Supplier)","notNull",2.1226624297882276e-11,1.4510308250631981e-11,,,""
"org.axonframework.common.ReflectionUtils: java.util.Set collectSealedHierarchyIfSealed(java.lang.Class)","collectSealedHierarchyIfSealed",8.006106651932798e-12,0,,,""
"org.axonframework.modelling.entity.annotation.AnnotatedEntityMetamodel: org.axonframework.modelling.entity.annotation.AnnotatedEntityMetamodel forPolymorphicType(java.lang.Class,java.util.Set,org.axonframework.messaging.core.annotation.ParameterResolverFactory,org.axonframework.messaging.core.MessageTypeResolver,org.axonframework.messaging.core.conversion.MessageConverter,org.axonframework.messaging.eventhandling.conversion.EventConverter)","forPolymorphicType",8.006106651932798e-12,1.4510308250631981e-11,,,""
"org.axonframework.messaging.eventhandling.processing.streaming.segmenting.Segment: boolean isMergeableWith(org.axonframework.messaging.eventhandling.processing.streaming.segmenting.Segment)","isMergeableWith",7.41960085406898e-12,7.259575844464022e-35,,,""
"org.axonframework.common.ObjectUtils: java.lang.Class nullSafeTypeOf(java.lang.Object)","nullSafeTypeOf",2.624124074659592e-12,0,,,""
"org.axonframework.common.ObjectUtils: java.lang.Object getOrDefault(java.lang.Object,java.lang.Object)","getOrDefault",2.28505325688649e-12,0,,,""
"org.axonframework.messaging.core.MessageTypeResolver: org.axonframework.messaging.core.MessageType resolveOrThrow(java.lang.Class)","resolveOrThrow",2.5758161357318977e-13,0,,,""
"io.axoniq.framework.axonserver.connector.shared.MetadataConverter: java.util.Map convertGrpcToMetadataValues(java.util.Map)","convertGrpcToMetadataValues",2.3678747468234947e-13,0,,,""
