"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated_Value_Descending.cypher"
"org.axonframework.common.BuilderUtils: void assertThat(java.lang.Object,java.util.function.Predicate,java.lang.String)","assertThat","centralityPageRank",6.244500000000003,""
"org.axonframework.common.Assert: void assertThat(java.lang.Object,java.util.function.Predicate,java.util.function.Supplier)","assertThat","centralityPageRank",6.0216937500000025,""
"org.axonframework.common.BuilderUtils: void assertNonNull(java.lang.Object,java.lang.String)","assertNonNull","centralityPageRank",4.995000000000003,""
"org.axonframework.modelling.entity.annotation.AnnotatedEntityMetamodel: java.lang.Class getExpectedRepresentation(org.axonframework.messaging.core.QualifiedName)","getExpectedRepresentation","centralityPageRank",4.398521176681438,""
"org.axonframework.common.ExceptionUtils: boolean isExplicitlyNonTransient(java.lang.Throwable)","isExplicitlyNonTransient","centralityPageRank",3.5488169413451507,""
"org.axonframework.common.infra.ComponentDescriptor: void describeWrapperOf(java.lang.Object)","describeWrapperOf","centralityPageRank",3.273749999999999,""
"org.axonframework.common.Assert: void isTrue(boolean,java.util.function.Supplier)","isTrue","centralityPageRank",2.2322875,""
"org.axonframework.common.ObjectUtils: java.lang.Class nullSafeTypeOf(java.lang.Object)","nullSafeTypeOf","centralityPageRank",1.6608749999999999,""
"org.axonframework.messaging.core.configuration.MessagingConfigurer: org.axonframework.messaging.core.configuration.MessagingConfigurer componentRegistry(java.util.function.Consumer)","componentRegistry","centralityPageRank",1.16649375,""
"org.axonframework.common.configuration.DecoratorDefinition: org.axonframework.common.configuration.DecoratorDefinition$PartialDecoratorDefinition forType(java.lang.Class)","forType","centralityPageRank",1.1254228125,""
"org.axonframework.common.AxonNonTransientException: boolean isCauseOf(java.lang.Throwable)","isCauseOf","centralityPageRank",0.9997042353362876,""
"org.axonframework.common.ReflectionUtils: java.lang.reflect.Type unwrapIfType(java.lang.reflect.Type,java.lang.Class[])","unwrapIfType","centralityPageRank",0.9997042353362876,""
"org.axonframework.common.TypeReflectionUtils: java.lang.reflect.Type getExactSuperType(java.lang.reflect.Type,java.lang.Class)","getExactSuperType","centralityPageRank",0.9997042353362876,""
"org.axonframework.common.annotation.AnnotationUtils: boolean isAnnotatedWith(java.lang.Class,java.lang.Class,java.util.Set,java.util.Set)","isAnnotatedWith","centralityPageRank",0.9997042353362876,""
"org.axonframework.eventsourcing.eventstore.AggregateBasedEventStorageEngineUtils: java.lang.Throwable translateConflictException(org.axonframework.eventsourcing.eventstore.ConsistencyMarker,java.lang.Throwable,java.util.function.Predicate)","translateConflictException","centralityPageRank",0.9997042353362876,""
"org.axonframework.messaging.core.HandlerExecutionException: java.util.Optional resolveDetails(java.lang.Throwable)","resolveDetails","centralityPageRank",0.9997042353362876,""
"org.axonframework.messaging.core.annotation.AnnotatedHandlerInspector: java.util.Set getAllInspectedTypes()","getAllInspectedTypes","centralityPageRank",0.9997042353362876,""
