"directoryPath","directoryName","directoryParentPath","directoryParentName","mainAuthor","secondAuthor","thirdAuthor","authorCount","fileCount","commitCount","lastCreationDate","lastModificationDate","lastCommitDate","daysSinceLastCommit","daysSinceLastCreation","daysSinceLastModification","maxCommitSha","maxFileRelativePath","directoryPathLength","combinedDirectoriesCount","Source Cypher File: domains/git-history/queries/statistics/List_git_file_directories_with_commit_statistics.cypher"
"AxonFramework-5.1.0/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/changecoursecapacity","changecoursecapacity","AxonFramework-5.1.0/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write","write","Steven van Beelen","Mateusz Nowak","Jan Galinski",4,2,19,"2026-02-04","2026-02-04","2026-03-16",63,103,103,"dc47bfbfa1bec86d385aece80001eef0e04c573c","AxonFramework-5.1.0/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/changecoursecapacity/ChangeCourseCapacityTest.java",14,1,""
"AxonFramework-5.1.0/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/createcourse","createcourse","AxonFramework-5.1.0/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write","write","Steven van Beelen","Jan Galinski","Mateusz Nowak",4,2,24,"2026-02-04","2026-02-26","2026-03-16",63,103,81,"dc47bfbfa1bec86d385aece80001eef0e04c573c","AxonFramework-5.1.0/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/createcourse/CreateCourseTest.java",14,1,""
"AxonFramework-5.1.0/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/createcourseplain","createcourseplain","AxonFramework-5.1.0/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write","write","Steven van Beelen","Mateusz Nowak","Jan Galinski",4,2,28,"2026-02-04","2026-02-26","2026-03-16",63,103,81,"dc47bfbfa1bec86d385aece80001eef0e04c573c","AxonFramework-5.1.0/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/createcourseplain/CreateCourseTest.java",14,1,""
"AxonFramework-5.1.0/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/enrollstudent","enrollstudent","AxonFramework-5.1.0/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write","write","Steven van Beelen","Jan Galinski","Mateusz Nowak",4,1,16,"2026-02-04","2026-02-04","2026-03-16",63,103,103,"cdf77de0a92a9869cddc8c5644aec23e65f9ce39","AxonFramework-5.1.0/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/enrollstudent/EnrollStudentInFacultyFixtureTest.java",14,1,""
"AxonFramework-5.1.0/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/mixed","mixed","AxonFramework-5.1.0/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write","write","Steven van Beelen","Jan Galinski",,2,3,11,"2026-02-25","2026-02-25","2026-03-16",63,82,82,"d9bcddea6c9e8c95ddbf3145426cfe7d71c88c62","AxonFramework-5.1.0/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/mixed/RenameCourseFixtureProvider.java",14,1,""
"AxonFramework-5.1.0/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/renamecourse","renamecourse","AxonFramework-5.1.0/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write","write","Steven van Beelen","Mateusz Nowak","Jan Galinski",4,2,25,"2026-02-04","2026-02-04","2026-03-16",63,103,103,"dc47bfbfa1bec86d385aece80001eef0e04c573c","AxonFramework-5.1.0/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/renamecourse/RenameCourseTest.java",14,1,""
"AxonFramework-5.1.0/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/subscribestudent","subscribestudent","AxonFramework-5.1.0/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write","write","Mateusz Nowak","Steven van Beelen","Jan Galinski",4,2,30,"2026-02-04","2026-02-04","2026-03-16",63,103,103,"edcce7a6a0cf1e6964abf3e189ae3dcce9d7dbf5","AxonFramework-5.1.0/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/subscribestudent/SubscribeStudentToCourseTest.java",14,1,""
"AxonFramework-5.1.0/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/subscribestudentmulti","subscribestudentmulti","AxonFramework-5.1.0/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write","write","Steven van Beelen","Mateusz Nowak","Jan Galinski",4,2,23,"2026-02-04","2026-02-04","2026-03-16",63,103,103,"f3f01bb392511a26df95354c6e7cf21a9c462904","AxonFramework-5.1.0/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/subscribestudentmulti/SubscribeStudentToCourseTest.java",14,1,""
"AxonFramework-5.1.0/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/unsubscribestudent","unsubscribestudent","AxonFramework-5.1.0/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write","write","Steven van Beelen","Mateusz Nowak","Jan Galinski",4,2,22,"2026-02-04","2026-02-04","2026-03-16",63,103,103,"dc47bfbfa1bec86d385aece80001eef0e04c573c","AxonFramework-5.1.0/examples/university-demo/src/test/java/org/axonframework/examples/demo/university/faculty/write/unsubscribestudent/UnsubscribeStudentFromCourseTest.java",14,1,""
"AxonFramework-5.1.0/examples/university-demo/src/test/resources","resources","AxonFramework-5.1.0/examples/university-demo/src/test","test","Steven van Beelen","Mateusz Nowak","Jan Galinski",3,1,15,"2025-06-27","2025-06-27","2026-03-16",63,325,325,"cdf77de0a92a9869cddc8c5644aec23e65f9ce39","AxonFramework-5.1.0/examples/university-demo/src/test/resources/application.properties",6,1,""
"AxonFramework-5.1.0/examples/university-java","university-java","AxonFramework-5.1.0/examples","examples","Steven van Beelen","Jan Galinski","dependabot[bot]",11,54,137,"2026-02-25","2026-04-28","2026-04-28",20,82,20,"fe22bc9995ca64c10cc8e667347dd1c9f0b994be","AxonFramework-5.1.0/examples/university-java/src/test/resources/.gitkeep",3,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-3","university-java-springboot-3","AxonFramework-5.1.0/examples","examples","Steven van Beelen","Jan Galinski","Simon Zambrovski",10,57,131,"2026-03-26","2026-04-28","2026-04-28",20,53,20,"fee10a2a494cacdfca270265f1ff78641acd81b0","AxonFramework-5.1.0/examples/university-java-springboot-3/src/test/resources/banner.txt",3,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-3/src","src","AxonFramework-5.1.0/examples/university-java-springboot-3","university-java-springboot-3","Steven van Beelen","Jan Galinski","Simon Zambrovski",9,56,121,"2026-03-26","2026-04-22","2026-04-22",26,53,25,"fee10a2a494cacdfca270265f1ff78641acd81b0","AxonFramework-5.1.0/examples/university-java-springboot-3/src/test/resources/banner.txt",4,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-3/src/main","main","AxonFramework-5.1.0/examples/university-java-springboot-3/src","src","Steven van Beelen","Jan Galinski","Simon Zambrovski",9,51,113,"2026-03-26","2026-04-10","2026-04-10",38,53,38,"fee10a2a494cacdfca270265f1ff78641acd81b0","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/resources/banner.txt",5,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework","java/org/axonframework","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main","main","Steven van Beelen","Jan Galinski","Simon Zambrovski",9,48,111,"2026-03-26","2026-04-10","2026-04-10",38,53,38,"fee10a2a494cacdfca270265f1ff78641acd81b0","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/write/unsubscribestudent/UnsubscribeStudentToCourseController.java",8,3,""
"AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/automation","automation","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university","university","Steven van Beelen","Simon Zambrovski","Jan Galinski",8,3,62,"2026-03-26","2026-03-26","2026-04-10",38,53,53,"fe412171b51f7e4f53ae6c6319166c4ed5cdd698","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/automation/WhenCourseFullyBookedThenSendNotification.java",11,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/event","event","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university","university","Steven van Beelen","Simon Zambrovski","hatzlj",8,7,48,"2026-03-26","2026-03-26","2026-04-10",38,53,53,"fd6858df48e0266a217c4f060eece3a75b673275","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/event/StudentUnsubscribedFromCourse.java",11,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/read/coursestats","read/coursestats","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university","university","Steven van Beelen","Jan Galinski","Simon Zambrovski",8,11,96,"2026-03-26","2026-04-10","2026-04-10",38,53,38,"fee10a2a494cacdfca270265f1ff78641acd81b0","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/read/coursestats/projection/InMemoryCourseStatsRepository.java",12,2,""
"AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/read/coursestats/api","api","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/read/coursestats","coursestats","Steven van Beelen","Jan Galinski","Simon Zambrovski",8,3,52,"2026-03-26","2026-03-26","2026-04-10",38,53,53,"fee10a2a494cacdfca270265f1ff78641acd81b0","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/read/coursestats/api/GetCourseStatsById.java",13,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/read/coursestats/controller","controller","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/read/coursestats","coursestats","Steven van Beelen","Jan Galinski","Simon Zambrovski",8,1,66,"2026-03-26","2026-03-26","2026-04-10",38,53,53,"fd6858df48e0266a217c4f060eece3a75b673275","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/read/coursestats/controller/CourseStatsController.java",13,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/read/coursestats/handler","handler","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/read/coursestats","coursestats","Steven van Beelen","Simon Zambrovski","hatzlj",8,2,47,"2026-03-26","2026-04-10","2026-04-10",38,53,38,"fd6858df48e0266a217c4f060eece3a75b673275","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/read/coursestats/handler/GetCourseStatsByIdQueryHandler.java",13,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/read/coursestats/projection","projection","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/read/coursestats","coursestats","Steven van Beelen","hatzlj","Simon Zambrovski",8,5,71,"2026-03-26","2026-03-27","2026-04-10",38,53,52,"fe412171b51f7e4f53ae6c6319166c4ed5cdd698","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/read/coursestats/projection/InMemoryCourseStatsRepository.java",13,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/shared","shared","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university","university","Steven van Beelen","Simon Zambrovski","Jan Galinski",8,5,52,"2026-03-26","2026-04-10","2026-04-10",38,53,38,"fe22bc9995ca64c10cc8e667347dd1c9f0b994be","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/shared/notification/NotificationService.java",11,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/shared/notification","notification","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/shared","shared","Steven van Beelen","hatzlj","Simon Zambrovski",8,3,45,"2026-03-26","2026-03-26","2026-04-10",38,53,53,"fd6858df48e0266a217c4f060eece3a75b673275","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/shared/notification/NotificationService.java",12,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/write","write","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university","university","Steven van Beelen","Jan Galinski","Simon Zambrovski",8,20,74,"2026-03-26","2026-04-10","2026-04-10",38,53,38,"fe22bc9995ca64c10cc8e667347dd1c9f0b994be","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/write/unsubscribestudent/UnsubscribeStudentToCourseController.java",11,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/write/changecoursecapacity","changecoursecapacity","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/write","write","Steven van Beelen","Jan Galinski","Simon Zambrovski",8,3,62,"2026-03-26","2026-03-26","2026-04-10",38,53,53,"fd6858df48e0266a217c4f060eece3a75b673275","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/write/changecoursecapacity/ChangeCourseCapacityController.java",12,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/write/createcourse","createcourse","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/write","write","Steven van Beelen","Jan Galinski","Simon Zambrovski",8,3,56,"2026-03-26","2026-03-26","2026-04-10",38,53,53,"fd6858df48e0266a217c4f060eece3a75b673275","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/write/createcourse/CreateCourseController.java",12,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/write/enrollstudent","enrollstudent","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/write","write","Steven van Beelen","Jan Galinski","Simon Zambrovski",8,3,63,"2026-03-26","2026-03-26","2026-04-10",38,53,53,"fd6858df48e0266a217c4f060eece3a75b673275","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/write/enrollstudent/EnrollStudentInFacultyController.java",12,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/write/renamecourse","renamecourse","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/write","write","Steven van Beelen","Jan Galinski","Simon Zambrovski",8,3,62,"2026-03-26","2026-03-26","2026-04-10",38,53,53,"fd6858df48e0266a217c4f060eece3a75b673275","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/write/renamecourse/RenameCourseController.java",12,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/write/subscribestudent","subscribestudent","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/write","write","Steven van Beelen","Simon Zambrovski","Jan Galinski",8,4,59,"2026-03-26","2026-03-26","2026-04-10",38,53,53,"fd6858df48e0266a217c4f060eece3a75b673275","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/write/subscribestudent/SubscriptionId.java",12,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/write/unsubscribestudent","unsubscribestudent","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/write","write","Steven van Beelen","Jan Galinski","Simon Zambrovski",8,4,66,"2026-03-26","2026-04-10","2026-04-10",38,53,38,"fe22bc9995ca64c10cc8e667347dd1c9f0b994be","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/java/org/axonframework/examples/university/write/unsubscribestudent/UnsubscribeStudentToCourseController.java",12,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/resources","resources","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main","main","Steven van Beelen","Jan Galinski","hatzlj",7,3,53,"2026-03-26","2026-03-27","2026-04-10",38,53,52,"fd6858df48e0266a217c4f060eece3a75b673275","AxonFramework-5.1.0/examples/university-java-springboot-3/src/main/resources/banner.txt",6,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-3/src/test","test","AxonFramework-5.1.0/examples/university-java-springboot-3/src","src","Steven van Beelen","Simon Zambrovski","Jan Galinski",8,5,68,"2026-03-26","2026-04-22","2026-04-22",26,53,25,"fd6858df48e0266a217c4f060eece3a75b673275","AxonFramework-5.1.0/examples/university-java-springboot-3/src/test/resources/banner.txt",5,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-3/src/test/java/org/axonframework","java/org/axonframework","AxonFramework-5.1.0/examples/university-java-springboot-3/src/test","test","Steven van Beelen","Simon Zambrovski","Jan Galinski",8,2,68,"2026-03-26","2026-04-22","2026-04-22",26,53,25,"fd6858df48e0266a217c4f060eece3a75b673275","AxonFramework-5.1.0/examples/university-java-springboot-3/src/test/java/org/axonframework/examples/university/UniversityTestApplicationITest.java",8,3,""
"AxonFramework-5.1.0/examples/university-java-springboot-3/src/test/resources","resources","AxonFramework-5.1.0/examples/university-java-springboot-3/src/test","test","Steven van Beelen","Simon Zambrovski","Jan Galinski",7,3,38,"2026-03-26","2026-03-26","2026-04-10",38,53,53,"fd6858df48e0266a217c4f060eece3a75b673275","AxonFramework-5.1.0/examples/university-java-springboot-3/src/test/resources/banner.txt",6,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-4","university-java-springboot-4","AxonFramework-5.1.0/examples","examples","Steven van Beelen","Jan Galinski","dependabot[bot]",10,57,144,"2026-03-26","2026-04-28","2026-04-28",20,53,20,"ff8e0a618bd36e3181642d6f789b06e7305c0595","AxonFramework-5.1.0/examples/university-java-springboot-4/src/test/resources/banner.txt",3,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-4/src","src","AxonFramework-5.1.0/examples/university-java-springboot-4","university-java-springboot-4","Steven van Beelen","hatzlj","Mateusz Nowak",6,56,29,"2026-03-26","2026-04-22","2026-04-22",26,53,25,"fe22bc9995ca64c10cc8e667347dd1c9f0b994be","AxonFramework-5.1.0/examples/university-java-springboot-4/src/test/resources/banner.txt",4,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-4/src/main","main","AxonFramework-5.1.0/examples/university-java-springboot-4/src","src","Steven van Beelen","hatzlj","Mateusz Nowak",6,51,28,"2026-03-26","2026-04-10","2026-04-10",38,53,38,"fe22bc9995ca64c10cc8e667347dd1c9f0b994be","AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/resources/banner.txt",5,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework","java/org/axonframework","AxonFramework-5.1.0/examples/university-java-springboot-4/src/main","main","Steven van Beelen","hatzlj","Mateusz Nowak",6,48,27,"2026-03-26","2026-04-10","2026-04-10",38,53,38,"fe22bc9995ca64c10cc8e667347dd1c9f0b994be","AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/write/unsubscribestudent/UnsubscribeStudentToCourseController.java",8,3,""
"AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/automation","automation","AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university","university","Steven van Beelen","hatzlj","Jakob Hatzl",3,3,9,"2026-03-26","2026-04-10","2026-04-10",38,53,38,"f919a6f231875e6188c171cc4799010368bfc1a3","AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/automation/WhenCourseFullyBookedThenSendNotification.java",11,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/event","event","AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university","university","Steven van Beelen","hatzlj","Jakob Hatzl",3,7,9,"2026-03-26","2026-03-26","2026-04-10",38,53,53,"f919a6f231875e6188c171cc4799010368bfc1a3","AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/event/StudentUnsubscribedFromCourse.java",11,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/read/coursestats","read/coursestats","AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university","university","Steven van Beelen","hatzlj","Jakob Hatzl",6,11,26,"2026-03-26","2026-04-10","2026-04-10",38,53,38,"fe22bc9995ca64c10cc8e667347dd1c9f0b994be","AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/read/coursestats/projection/InMemoryCourseStatsRepository.java",12,2,""
"AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/read/coursestats/api","api","AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/read/coursestats","coursestats","Steven van Beelen","hatzlj","Jakob Hatzl",6,3,24,"2026-03-26","2026-03-26","2026-04-10",38,53,53,"fe22bc9995ca64c10cc8e667347dd1c9f0b994be","AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/read/coursestats/api/GetCourseStatsById.java",13,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/read/coursestats/controller","controller","AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/read/coursestats","coursestats","Steven van Beelen","hatzlj","Jakob Hatzl",3,1,9,"2026-03-26","2026-03-26","2026-04-10",38,53,53,"f919a6f231875e6188c171cc4799010368bfc1a3","AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/read/coursestats/controller/CourseStatsController.java",13,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/read/coursestats/handler","handler","AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/read/coursestats","coursestats","Steven van Beelen","hatzlj","Jakob Hatzl",3,2,9,"2026-03-26","2026-04-10","2026-04-10",38,53,38,"f919a6f231875e6188c171cc4799010368bfc1a3","AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/read/coursestats/handler/GetCourseStatsByIdQueryHandler.java",13,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/read/coursestats/projection","projection","AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/read/coursestats","coursestats","Steven van Beelen","hatzlj","Jakob Hatzl",3,5,11,"2026-03-26","2026-04-10","2026-04-10",38,53,38,"f919a6f231875e6188c171cc4799010368bfc1a3","AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/read/coursestats/projection/InMemoryCourseStatsRepository.java",13,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/shared","shared","AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university","university","Steven van Beelen","hatzlj","Jakob Hatzl",3,5,9,"2026-03-26","2026-04-10","2026-04-10",38,53,38,"f919a6f231875e6188c171cc4799010368bfc1a3","AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/shared/notification/NotificationService.java",11,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/shared/notification","notification","AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/shared","shared","Steven van Beelen","hatzlj","Jakob Hatzl",3,3,9,"2026-03-26","2026-03-26","2026-04-10",38,53,53,"f919a6f231875e6188c171cc4799010368bfc1a3","AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/shared/notification/NotificationService.java",12,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/write","write","AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university","university","Steven van Beelen","hatzlj","Jakob Hatzl",3,20,9,"2026-03-26","2026-04-10","2026-04-10",38,53,38,"f919a6f231875e6188c171cc4799010368bfc1a3","AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/write/unsubscribestudent/UnsubscribeStudentToCourseController.java",11,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/write/changecoursecapacity","changecoursecapacity","AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/write","write","Steven van Beelen","hatzlj","Jakob Hatzl",3,3,9,"2026-03-26","2026-03-26","2026-04-10",38,53,53,"f919a6f231875e6188c171cc4799010368bfc1a3","AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/write/changecoursecapacity/ChangeCourseCapacityController.java",12,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/write/createcourse","createcourse","AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/write","write","Steven van Beelen","hatzlj","Jakob Hatzl",3,3,9,"2026-03-26","2026-03-26","2026-04-10",38,53,53,"f919a6f231875e6188c171cc4799010368bfc1a3","AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/write/createcourse/CreateCourseController.java",12,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/write/enrollstudent","enrollstudent","AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/write","write","Steven van Beelen","hatzlj","Jakob Hatzl",3,3,9,"2026-03-26","2026-03-26","2026-04-10",38,53,53,"f919a6f231875e6188c171cc4799010368bfc1a3","AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/write/enrollstudent/EnrollStudentInFacultyController.java",12,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/write/renamecourse","renamecourse","AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/write","write","Steven van Beelen","hatzlj","Jakob Hatzl",3,3,9,"2026-03-26","2026-03-26","2026-04-10",38,53,53,"f919a6f231875e6188c171cc4799010368bfc1a3","AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/write/renamecourse/RenameCourseController.java",12,1,""
"AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/write/subscribestudent","subscribestudent","AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/write","write","Steven van Beelen","hatzlj","Jakob Hatzl",3,4,9,"2026-03-26","2026-04-10","2026-04-10",38,53,38,"f919a6f231875e6188c171cc4799010368bfc1a3","AxonFramework-5.1.0/examples/university-java-springboot-4/src/main/java/org/axonframework/examples/university/write/subscribestudent/SubscriptionId.java",12,1,""
