"artifactName","dependentArtifactName","dependentPackages","dependentArtifactPackages","packageUsagePercentage","dependentFullQualifiedPackageNames","dependentPackageNames","Source Cypher File: Internal_Dependencies/How_many_packages_compared_to_all_existing_are_used_by_dependent_artifacts.cypher"
"axon-tracing-opentelemetry-4.11.2","axon-messaging-4.11.2",3,66,0.045454545454545456,"org.axonframework.tracing,org.axonframework.messaging,org.axonframework.common","tracing,messaging,common",""
"axon-server-connector-4.11.2","axon-modelling-4.11.2",1,10,0.1,"org.axonframework.modelling.command","command",""
"axon-spring-boot-autoconfigure-4.11.2","axon-test-4.11.2",1,8,0.125,"org.axonframework.test.server","server",""
"axon-disruptor-4.11.2","axon-messaging-4.11.2",9,66,0.13636363636363635,"org.axonframework.monitoring,org.axonframework.commandhandling,org.axonframework.common.caching,org.axonframework.messaging.annotation,org.axonframework.commandhandling.callbacks,org.axonframework.messaging.unitofwork,org.axonframework.messaging,org.axonframework.common.transaction,org.axonframework.common","monitoring,commandhandling,caching,annotation,callbacks,unitofwork,messaging,transaction,common",""
"axon-test-4.11.2","axon-messaging-4.11.2",10,66,0.15151515151515152,"org.axonframework.commandhandling,org.axonframework.common,org.axonframework.eventhandling,org.axonframework.messaging,org.axonframework.messaging.unitofwork,org.axonframework.deadline,org.axonframework.messaging.annotation,org.axonframework.eventhandling.scheduling,org.axonframework.common.stream,org.axonframework.commandhandling.gateway","commandhandling,common,eventhandling,messaging,unitofwork,deadline,annotation,scheduling,stream,gateway",""
"axon-eventsourcing-4.11.2","axon-modelling-4.11.2",2,10,0.2,"org.axonframework.modelling.command.inspection,org.axonframework.modelling.command","inspection,command",""
"axon-disruptor-4.11.2","axon-modelling-4.11.2",2,10,0.2,"org.axonframework.modelling.command,org.axonframework.modelling.command.inspection","command,inspection",""
"axon-disruptor-4.11.2","axon-eventsourcing-4.11.2",2,9,0.2222222222222222,"org.axonframework.eventsourcing,org.axonframework.eventsourcing.eventstore","eventsourcing,eventstore",""
"axon-test-4.11.2","axon-eventsourcing-4.11.2",2,9,0.2222222222222222,"org.axonframework.eventsourcing.eventstore,org.axonframework.eventsourcing","eventstore,eventsourcing",""
"axon-modelling-4.11.2","axon-messaging-4.11.2",18,66,0.2727272727272727,"org.axonframework.messaging.annotation,org.axonframework.eventhandling,org.axonframework.common,org.axonframework.messaging,org.axonframework.common.property,org.axonframework.common.annotation,org.axonframework.tracing,org.axonframework.commandhandling,org.axonframework.messaging.unitofwork,org.axonframework.common.lock,org.axonframework.common.caching,org.axonframework.common.legacyjpa,org.axonframework.common.jpa,org.axonframework.messaging.interceptors,org.axonframework.deadline,org.axonframework.serialization.xml,org.axonframework.serialization,org.axonframework.common.jdbc","annotation,eventhandling,common,messaging,property,tracing,commandhandling,unitofwork,lock,caching,legacyjpa,jpa,interceptors,deadline,xml,serialization,jdbc",""
"axon-eventsourcing-4.11.2","axon-messaging-4.11.2",20,66,0.30303030303030304,"org.axonframework.messaging.unitofwork,org.axonframework.eventhandling,org.axonframework.common,org.axonframework.serialization,org.axonframework.common.transaction,org.axonframework.common.lock,org.axonframework.tracing,org.axonframework.messaging.annotation,org.axonframework.messaging,org.axonframework.serialization.upcasting.event,org.axonframework.common.caching,org.axonframework.common.io,org.axonframework.monitoring,org.axonframework.common.jdbc,org.axonframework.common.stream,org.axonframework.common.legacyjpa,org.axonframework.serialization.xml,org.axonframework.lifecycle,org.axonframework.common.jpa,org.axonframework.commandhandling","unitofwork,eventhandling,common,serialization,transaction,lock,tracing,annotation,messaging,event,caching,io,monitoring,jdbc,stream,legacyjpa,xml,lifecycle,jpa,commandhandling",""
