"artifactName","fullQualifiedName","name","distance","abstractness","instability","elementsCount","Source Cypher File: Metrics/Calculate_distance_between_abstractness_and_instability_for_Java.cypher"
"axon-messaging-5.0.3","org.axonframework.messaging.core","core",0.6734423676012461,0.3,0.026557632398753896,80,""
"axon-common-5.0.3","org.axonframework.common.lifecycle","lifecycle",0.6666666666666667,0,0.3333333333333333,5,""
"axon-messaging-5.0.3","org.axonframework.messaging.core.unitofwork","unitofwork",0.6574618597119237,0.3333333333333333,0.009204806954743032,15,""
"axon-conversion-5.0.3","org.axonframework.conversion","conversion",0.6570552147239264,0.3,0.04294478527607362,10,""
"axon-update-5.0.3","org.axonframework.update.api","api",0.6206896551724138,0,0.3793103448275862,6,""
"axon-test-5.0.3","org.axonframework.test.server","server",0.6,0,0.4,2,""
"axon-spring-boot-autoconfigure-5.0.3","org.axonframework.extension.springboot","springboot",0.5862068965517242,0,0.41379310344827586,19,""
"axon-messaging-5.0.3","org.axonframework.messaging.queryhandling.annotation","annotation",0.5592926490984742,0.5714285714285714,0.9878640776699029,7,""
"axon-messaging-5.0.3","org.axonframework.messaging.eventhandling.configuration","configuration",0.5482778091473743,0.7142857142857143,0.83399209486166,14,""
"axon-eventsourcing-5.0.3","org.axonframework.eventsourcing.annotation","annotation",0.5482142857142858,0.7,0.8482142857142857,10,""
"axon-messaging-5.0.3","org.axonframework.messaging.eventhandling.processing.streaming.token.store","store",0.5368421052631579,0.2,0.2631578947368421,5,""
"axon-update-5.0.3","org.axonframework.update.detection","detection",0.5,0,0.5,4,""
"axon-spring-boot-autoconfigure-5.0.3","org.axonframework.extension.springboot.util.jpa","jpa",0.5,0,0.5,1,""
"axon-update-5.0.3","org.axonframework.update.common","common",0.5,0,0.5,1,""
"axon-common-5.0.3","org.axonframework.common.annotation","annotation",0.4988381099922541,0.5,0.0011618900077459333,4,""
"axon-messaging-5.0.3","org.axonframework.messaging.queryhandling.gateway","gateway",0.48557692307692313,0.5,0.9855769230769231,2,""
"axon-modelling-5.0.3","org.axonframework.modelling.configuration","configuration",0.4804905239687849,0.5384615384615384,0.9420289855072463,13,""
"axon-common-5.0.3","org.axonframework.common.util","util",0.4666666666666667,0.3333333333333333,0.2,6,""
"axon-messaging-5.0.3","org.axonframework.messaging.monitoring","monitoring",0.453074433656958,0.3333333333333333,0.21359223300970873,6,""
"axon-common-5.0.3","org.axonframework.common.configuration","configuration",0.45116556434999455,0.4782608695652174,0.07057356608478803,46,""
"axon-spring-boot-autoconfigure-5.0.3","org.axonframework.extension.springboot.actuator.axonserver","axonserver",0.4,0,0.6,2,""
"axon-messaging-5.0.3","org.axonframework.messaging.eventhandling","eventhandling",0.391087537966363,0.47368421052631576,0.13522825150732126,19,""
"axon-common-5.0.3","org.axonframework.common.tx","tx",0.375,1,0.375,1,""
"axon-messaging-5.0.3","org.axonframework.messaging.core.interception.annotation","annotation",0.37219251336898385,0.45454545454545453,0.9176470588235294,11,""
"axon-messaging-5.0.3","org.axonframework.messaging.eventhandling.replay.annotation","annotation",0.36296296296296293,0.4,0.9629629629629629,10,""
"axon-messaging-5.0.3","org.axonframework.messaging.commandhandling","commandhandling",0.36076395000880135,0.47368421052631576,0.16555183946488294,19,""
"axon-eventsourcing-5.0.3","org.axonframework.eventsourcing.configuration","configuration",0.33269490761604326,0.35714285714285715,0.9755520504731862,14,""
"axon-test-5.0.3","org.axonframework.test.fixture","fixture",0.32703009068425404,0.4375,0.8895300906842539,32,""
"axon-messaging-5.0.3","org.axonframework.messaging.eventhandling.gateway","gateway",0.32561983471074374,0.4,0.9256198347107438,5,""
"axon-messaging-5.0.3","org.axonframework.messaging.commandhandling.distributed","distributed",0.31218130311614734,0.4,0.9121813031161473,10,""
"axon-messaging-5.0.3","org.axonframework.messaging.eventhandling.annotation","annotation",0.30107526881720426,0.3333333333333333,0.967741935483871,18,""
"axon-messaging-5.0.3","org.axonframework.messaging.eventstreaming","eventstreaming",0.2986809045226131,0.4375,0.2638190954773869,16,""
"axon-test-5.0.3","org.axonframework.test.matchers","matchers",0.2963944856839873,0.13043478260869565,0.573170731707317,23,""
"axon-messaging-5.0.3","org.axonframework.messaging.queryhandling.distributed","distributed",0.2946708463949843,0.36363636363636365,0.9310344827586207,11,""
"axon-eventsourcing-5.0.3","org.axonframework.eventsourcing.annotation.reflection","reflection",0.2944983818770226,0.3333333333333333,0.9611650485436893,6,""
"axon-messaging-5.0.3","org.axonframework.messaging.eventhandling.processing.errorhandling","errorhandling",0.2857142857142858,0.3333333333333333,0.38095238095238093,3,""
"axon-messaging-5.0.3","org.axonframework.messaging.tracing","tracing",0.28205128205128205,0.38461538461538464,0.3333333333333333,13,""
"axon-modelling-5.0.3","org.axonframework.modelling.entity.annotation","annotation",0.28134218289085533,0.3333333333333333,0.9480088495575221,18,""
"axon-messaging-5.0.3","org.axonframework.messaging.commandhandling.gateway","gateway",0.28021327014218,0.375,0.9052132701421801,8,""
"axon-eventsourcing-5.0.3","org.axonframework.eventsourcing","eventsourcing",0.2733202870189171,0.42857142857142855,0.8447488584474886,7,""
"axon-messaging-5.0.3","org.axonframework.messaging.core.conversion","conversion",0.26923076923076916,0.5,0.23076923076923078,2,""
"axon-metrics-micrometer-5.0.3","org.axonframework.extension.metrics.micrometer.springboot","springboot",0.26315789473684215,0,0.7368421052631579,4,""
"axon-modelling-5.0.3","org.axonframework.modelling.annotation","annotation",0.2595015576323987,0.3,0.9595015576323987,10,""
"axon-conversion-5.0.3","org.axonframework.conversion.jackson","jackson",0.25,0,0.75,5,""
"axon-common-5.0.3","org.axonframework.common.lock","lock",0.24736842105263146,0.2,0.5526315789473685,10,""
"axon-messaging-5.0.3","org.axonframework.messaging.commandhandling.annotation","annotation",0.24383838383838397,0.2727272727272727,0.9711111111111111,11,""
"axon-messaging-5.0.3","org.axonframework.messaging.eventhandling.tracing","tracing",0.24316109422492405,0.2857142857142857,0.9574468085106383,7,""
"axon-messaging-5.0.3","org.axonframework.messaging.core.unitofwork.transaction","transaction",0.24,0.6,0.64,5,""
"axon-server-connector-5.0.3","org.axonframework.axonserver.connector.util","util",0.23284823284823286,0.3076923076923077,0.4594594594594595,13,""
"axon-common-5.0.3","org.axonframework.common.property","property",0.22549019607843146,0.3333333333333333,0.4411764705882353,9,""
"axon-messaging-5.0.3","org.axonframework.messaging.eventhandling.processing.streaming.pooled","pooled",0.22440201426772965,0.25,0.9744020142677298,24,""
"axon-messaging-5.0.3","org.axonframework.messaging.eventhandling.processing","processing",0.21621621621621623,0.3333333333333333,0.8828828828828829,3,""
"axon-update-5.0.3","org.axonframework.update.configuration","configuration",0.2142857142857143,0.2857142857142857,0.5,7,""
"axon-test-5.0.3","org.axonframework.test.util","util",0.2103386809269161,0.3333333333333333,0.8770053475935828,12,""
"axon-messaging-5.0.3","org.axonframework.messaging.queryhandling.tracing","tracing",0.20976491862567803,0.2857142857142857,0.9240506329113924,7,""
"axon-spring-boot-autoconfigure-5.0.3","org.axonframework.extension.springboot.service.connection","connection",0.20454545454545459,0.25,0.5454545454545454,4,""
"axon-messaging-5.0.3","org.axonframework.messaging.core.retry","retry",0.19383092155369397,0.3076923076923077,0.8861386138613861,13,""
"axon-conversion-5.0.3","org.axonframework.conversion.jackson2","jackson2",0.1923076923076923,0,0.8076923076923077,5,""
"axon-messaging-5.0.3","org.axonframework.messaging.core.annotation","annotation",0.18964930200885255,0.3333333333333333,0.4770173646578141,51,""
"axon-test-5.0.3","org.axonframework.test.extension","extension",0.1875,0.5,0.6875,4,""
"axon-modelling-5.0.3","org.axonframework.modelling.entity","entity",0.18200924758301795,0.3076923076923077,0.8743169398907104,13,""
"axon-messaging-5.0.3","org.axonframework.messaging.core.configuration.reflection","reflection",0.18181818181818177,0,0.8181818181818182,3,""
"axon-test-5.0.3","org.axonframework.test","test",0.18095238095238098,0.2,0.6190476190476191,5,""
"axon-messaging-5.0.3","org.axonframework.messaging.eventhandling.processing.subscribing","subscribing",0.18039215686274512,0.2,0.9803921568627451,5,""
"axon-messaging-5.0.3","org.axonframework.messaging.core.correlation","correlation",0.1786941580756014,0.3333333333333333,0.845360824742268,6,""
"axon-messaging-5.0.3","org.axonframework.messaging.monitoring.configuration","configuration",0.17657004830917877,0.2222222222222222,0.9543478260869566,9,""
"axon-eventsourcing-5.0.3","org.axonframework.eventsourcing.eventstore.inmemory","inmemory",0.17066014669926655,0.2,0.9706601466992665,5,""
"axon-common-5.0.3","org.axonframework.common.jpa","jpa",0.16666666666666663,0.25,0.5833333333333334,4,""
"axon-modelling-5.0.3","org.axonframework.modelling.entity.child","child",0.1596892533448424,0.42857142857142855,0.7311178247734139,14,""
"axon-modelling-5.0.3","org.axonframework.modelling","modelling",0.1571661237785016,0.25,0.5928338762214984,16,""
"axon-messaging-5.0.3","org.axonframework.messaging.commandhandling.tracing","tracing",0.15705521472392636,0.2,0.9570552147239264,5,""
"axon-messaging-5.0.3","org.axonframework.messaging.core.interception","interception",0.15553442674906903,0.19047619047619047,0.9650582362728786,21,""
"axon-messaging-5.0.3","org.axonframework.messaging.eventhandling.conversion","conversion",0.14814814814814814,0.5,0.6481481481481481,2,""
"axon-messaging-5.0.3","org.axonframework.messaging.queryhandling","queryhandling",0.14680589680589673,0.4166666666666667,0.43652743652743653,24,""
"axon-messaging-5.0.3","org.axonframework.messaging.core.unitofwork.transaction.jpa","jpa",0.1428571428571429,0,0.8571428571428571,2,""
"axon-tracing-opentelemetry-5.0.3","org.axonframework.extension.tracing.opentelemetry","opentelemetry",0.11904761904761907,0,0.8809523809523809,5,""
"axon-conversion-5.0.3","org.axonframework.conversion.avro","avro",0.10985915492957754,0.2,0.6901408450704225,10,""
"axon-messaging-5.0.3","org.axonframework.messaging.eventhandling.replay","replay",0.10294117647058831,0.25,0.8529411764705882,4,""
"axon-update-5.0.3","org.axonframework.update","update",0.1029126213592233,0.2,0.9029126213592233,5,""
"axon-server-connector-5.0.3","org.axonframework.axonserver.connector","connector",0.10148514851485135,0.25,0.8514851485148515,28,""
"axon-eventsourcing-5.0.3","org.axonframework.eventsourcing.eventstore","eventstore",0.09503546099290783,0.3333333333333333,0.7617021276595745,45,""
"axon-messaging-5.0.3","org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory","inmemory",0.08823529411764708,0,0.9117647058823529,3,""
"axon-spring-boot-autoconfigure-5.0.3","org.axonframework.extension.springboot.autoconfig","autoconfig",0.07751937984496127,0,0.9224806201550387,41,""
"axon-messaging-5.0.3","org.axonframework.messaging.core.unitofwork.transaction.jdbc","jdbc",0.07692307692307687,0,0.9230769230769231,2,""
"axon-messaging-5.0.3","org.axonframework.messaging.core.timeout","timeout",0.07614213197969544,0,0.9238578680203046,8,""
"axon-metrics-micrometer-5.0.3","org.axonframework.extension.metrics.micrometer","micrometer",0.07569721115537853,0,0.9243027888446215,11,""
"axon-eventsourcing-5.0.3","org.axonframework.eventsourcing.eventstore.jpa","jpa",0.0633880450759432,0.07692307692307693,0.9864649681528662,13,""
"axon-messaging-5.0.3","org.axonframework.messaging.core.sequencing","sequencing",0.05909090909090908,0.09090909090909091,0.85,11,""
"axon-server-connector-5.0.3","org.axonframework.axonserver.connector.command","command",0.05882352941176472,0,0.9411764705882353,6,""
"axon-messaging-5.0.3","org.axonframework.messaging.eventhandling.processing.streaming.segmenting","segmenting",0.05714285714285716,0.25,0.6928571428571428,12,""
"axon-messaging-5.0.3","org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa","jpa",0.05714285714285716,0,0.9428571428571428,4,""
"axon-messaging-5.0.3","org.axonframework.messaging.core.unitofwork.annotation","annotation",0.05555555555555558,0,0.9444444444444444,2,""
"axon-modelling-5.0.3","org.axonframework.modelling.repository","repository",0.03981481481481475,0.625,0.4148148148148148,8,""
"axon-messaging-5.0.3","org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc","jdbc",0.03596660244059091,0.1111111111111111,0.9248554913294798,9,""
"axon-messaging-5.0.3","org.axonframework.messaging.eventhandling.processing.streaming.token.annotation","annotation",0.032258064516129004,0,0.967741935483871,2,""
"axon-common-5.0.3","org.axonframework.common.caching","caching",0.03076923076923077,0.3076923076923077,0.6615384615384615,13,""
"axon-common-5.0.3","org.axonframework.common.jdbc","jdbc",0.025000000000000022,0.5,0.475,12,""
"axon-messaging-5.0.3","org.axonframework.messaging.eventhandling.interception","interception",0.018018018018018056,0,0.9819819819819819,3,""
"axon-messaging-5.0.3","org.axonframework.messaging.queryhandling.interception","interception",0.01603206412825653,0,0.9839679358717435,8,""
"axon-server-connector-5.0.3","org.axonframework.axonserver.connector.event","event",0.013846153846153841,0,0.9861538461538462,14,""
"axon-messaging-5.0.3","org.axonframework.messaging.commandhandling.interception","interception",0.011881188118811892,0,0.9881188118811881,6,""
"axon-messaging-5.0.3","org.axonframework.messaging.monitoring.interception","interception",0.00990099009900991,0,0.9900990099009901,5,""
"axon-server-connector-5.0.3","org.axonframework.axonserver.connector.query","query",0.009608277900960749,0.09090909090909091,0.9186991869918699,11,""
"axon-spring-boot-autoconfigure-5.0.3","org.axonframework.extension.springboot.util","util",0.008928571428571397,0.5714285714285714,0.4375,7,""
"axon-messaging-5.0.3","org.axonframework.messaging.core.configuration","configuration",0.001482579688658281,0,0.9985174203113417,2,""
