"artifactName","packageName","communityId","numberOfTypesInPackage","numberOfTypesInCommunity","numberOfTypes","Source Cypher File: Community_Detection/Type_communities_with_few_members_in_foreign_packages.cypher"
"axon-test-4.12.1","org.axonframework.test.utils",23,4,67,1,""
"axon-spring-boot-autoconfigure-4.12.1","org.axonframework.springboot",14,28,65,1,""
"axon-messaging-4.12.1","org.axonframework.common",14,27,65,1,""
"axon-test-4.12.1","org.axonframework.test.server",14,2,65,1,""
"axon-modelling-4.12.1","org.axonframework.modelling.command",18,56,27,1,""
"axon-messaging-4.12.1","org.axonframework.messaging.annotation",18,54,27,1,""
"axon-messaging-4.12.1","org.axonframework.queryhandling",18,47,27,1,""
"axon-messaging-4.12.1","org.axonframework.commandhandling",18,31,27,1,""
"axon-messaging-4.12.1","org.axonframework.commandhandling.distributed",18,26,27,1,""
"axon-eventsourcing-4.12.1","org.axonframework.eventsourcing.eventstore.jpa",18,6,27,1,""
"axon-spring-boot-autoconfigure-4.12.1","org.axonframework.springboot.autoconfig",6,41,20,1,""
"axon-eventsourcing-4.12.1","org.axonframework.eventsourcing.eventstore.legacyjpa",6,10,20,1,""
"axon-spring-boot-autoconfigure-4.12.1","org.axonframework.springboot.util",15,9,17,1,""
"axon-messaging-4.12.1","org.axonframework.common.jdbc",17,18,7,1,""
"axon-messaging-4.12.1","org.axonframework.eventhandling",3,99,158,2,""
"axon-modelling-4.12.1","org.axonframework.modelling.command",3,56,158,2,""
"axon-eventsourcing-4.12.1","org.axonframework.eventsourcing",3,41,158,2,""
"axon-spring-boot-autoconfigure-4.12.1","org.axonframework.springboot.autoconfig",3,41,158,2,""
"axon-modelling-4.12.1","org.axonframework.modelling.saga",3,33,158,2,""
"axon-server-connector-4.12.1","org.axonframework.axonserver.connector.command",3,11,158,2,""
"axon-messaging-4.12.1","org.axonframework.queryhandling.annotation",3,4,158,2,""
"axon-spring-boot-autoconfigure-4.12.1","org.axonframework.springboot.autoconfig",11,41,144,2,""
"axon-messaging-4.12.1","org.axonframework.common",11,27,144,2,""
"axon-messaging-4.12.1","org.axonframework.commandhandling.distributed",11,26,144,2,""
"axon-server-connector-4.12.1","org.axonframework.axonserver.connector.query",11,21,144,2,""
"axon-messaging-4.12.1","org.axonframework.eventhandling.deadletter.jpa",11,9,144,2,""
"axon-server-connector-4.12.1","org.axonframework.axonserver.connector.query.subscription",11,6,144,2,""
"axon-messaging-4.12.1","org.axonframework.eventhandling.scheduling",11,3,144,2,""
"axon-modelling-4.12.1","org.axonframework.modelling.saga",10,33,131,2,""
"axon-messaging-4.12.1","org.axonframework.lifecycle",10,9,131,2,""
"axon-test-4.12.1","org.axonframework.test",10,4,131,2,""
"axon-messaging-4.12.1","org.axonframework.eventhandling.replay",5,10,121,2,""
"axon-messaging-4.12.1","org.axonframework.queryhandling.annotation",5,4,121,2,""
"axon-messaging-4.12.1","org.axonframework.util",5,3,121,2,""
"axon-messaging-4.12.1","org.axonframework.messaging",2,34,120,2,""
"axon-eventsourcing-4.12.1","org.axonframework.eventsourcing",0,41,119,2,""
"axon-modelling-4.12.1","org.axonframework.modelling.saga",0,33,119,2,""
"axon-spring-boot-autoconfigure-4.12.1","org.axonframework.springboot.util",0,9,119,2,""
"axon-messaging-4.12.1","org.axonframework.common.transaction",0,4,119,2,""
"axon-messaging-4.12.1","org.axonframework.messaging.correlation",0,4,119,2,""
"axon-server-connector-4.12.1","org.axonframework.axonserver.connector.processor",0,3,119,2,""
"axon-spring-boot-autoconfigure-4.12.1","org.axonframework.springboot.autoconfig",12,41,105,2,""
"axon-messaging-4.12.1","org.axonframework.common.jpa",12,4,105,2,""
"axon-messaging-4.12.1","org.axonframework.common.legacyjpa",12,4,105,2,""
"axon-messaging-4.12.1","org.axonframework.eventhandling",4,99,94,2,""
"axon-messaging-4.12.1","org.axonframework.serialization",9,33,94,2,""
"axon-messaging-4.12.1","org.axonframework.common",4,27,94,2,""
"axon-eventsourcing-4.12.1","org.axonframework.eventsourcing.eventstore.legacyjpa",9,10,94,2,""
"axon-eventsourcing-4.12.1","org.axonframework.eventsourcing.conflictresolution",9,9,94,2,""
"axon-eventsourcing-4.12.1","org.axonframework.eventsourcing",8,41,77,2,""
"axon-server-connector-4.12.1","org.axonframework.axonserver.connector.event.axon",8,32,77,2,""
"axon-spring-boot-autoconfigure-4.12.1","org.axonframework.springboot.autoconfig",7,41,71,2,""
"axon-spring-boot-autoconfigure-4.12.1","org.axonframework.springboot.util",7,9,71,2,""
"axon-messaging-4.12.1","org.axonframework.deadline",23,13,67,2,""
"axon-test-4.12.1","org.axonframework.test",23,4,67,2,""
"axon-server-connector-4.12.1","org.axonframework.axonserver.connector.event.util",14,3,65,2,""
"axon-messaging-4.12.1","org.axonframework.eventhandling",18,99,27,2,""
"axon-server-connector-4.12.1","org.axonframework.axonserver.connector.command",18,11,27,2,""
"axon-spring-boot-autoconfigure-4.12.1","org.axonframework.springboot.autoconfig",1,41,23,2,""
"axon-spring-boot-autoconfigure-4.12.1","org.axonframework.springboot.autoconfig",16,41,13,2,""
"axon-messaging-4.12.1","org.axonframework.lifecycle",3,9,158,3,""
"axon-messaging-4.12.1","org.axonframework.deadline",11,13,144,3,""
"axon-messaging-4.12.1","org.axonframework.queryhandling",10,47,131,3,""
"axon-messaging-4.12.1","org.axonframework.commandhandling",10,31,131,3,""
"axon-modelling-4.12.1","org.axonframework.modelling.saga.repository",5,15,121,3,""
"axon-test-4.12.1","org.axonframework.test.utils",2,4,120,3,""
"axon-server-connector-4.12.1","org.axonframework.axonserver.connector",0,30,119,3,""
"axon-messaging-4.12.1","org.axonframework.lifecycle",0,9,119,3,""
"axon-messaging-4.12.1","org.axonframework.common",12,27,105,3,""
"axon-messaging-4.12.1","org.axonframework.eventhandling.scheduling.java",12,4,105,3,""
"axon-eventsourcing-4.12.1","org.axonframework.eventsourcing",9,41,94,3,""
"axon-modelling-4.12.1","org.axonframework.modelling.command.inspection",4,26,94,3,""
"axon-server-connector-4.12.1","org.axonframework.axonserver.connector.query",18,21,27,3,""
"axon-spring-boot-autoconfigure-4.12.1","org.axonframework.springboot",16,28,13,3,""
"axon-server-connector-4.12.1","org.axonframework.axonserver.connector.query.subscription",3,6,158,4,""
"axon-tracing-opentelemetry-4.12.1","org.axonframework.tracing.opentelemetry",3,5,158,4,""
"axon-server-connector-4.12.1","org.axonframework.axonserver.connector.event.axon",11,32,144,4,""
"axon-messaging-4.12.1","org.axonframework.deadline.annotation",5,5,121,4,""
"axon-test-4.12.1","org.axonframework.test.saga",2,21,120,4,""
"axon-messaging-4.12.1","org.axonframework.eventhandling.gateway",2,5,120,4,""
"axon-messaging-4.12.1","org.axonframework.common.jdbc",12,18,105,4,""
"axon-messaging-4.12.1","org.axonframework.serialization.upcasting.event",9,12,94,4,""
"axon-eventsourcing-4.12.1","org.axonframework.eventsourcing.eventstore.jpa",9,6,94,4,""
"axon-modelling-4.12.1","org.axonframework.modelling.saga.repository.jdbc",7,10,71,4,""
"axon-spring-boot-autoconfigure-4.12.1","org.axonframework.springboot.util",14,9,65,4,""
"axon-messaging-4.12.1","org.axonframework.common",18,27,27,4,""
"axon-server-connector-4.12.1","org.axonframework.axonserver.connector.event.axon",6,32,20,4,""
"axon-spring-boot-autoconfigure-4.12.1","org.axonframework.springboot",15,28,17,4,""
"axon-server-connector-4.12.1","org.axonframework.axonserver.connector",3,30,158,5,""
"axon-messaging-4.12.1","org.axonframework.common",3,27,158,5,""
"axon-messaging-4.12.1","org.axonframework.monitoring",3,6,158,5,""
"axon-server-connector-4.12.1","org.axonframework.axonserver.connector.util",11,30,144,5,""
"axon-messaging-4.12.1","org.axonframework.tracing",10,18,131,5,""
"axon-messaging-4.12.1","org.axonframework.eventhandling",5,99,121,5,""
"axon-messaging-4.12.1","org.axonframework.common",5,27,121,5,""
"axon-messaging-4.12.1","org.axonframework.eventhandling",12,99,105,5,""
"axon-messaging-4.12.1","org.axonframework.eventhandling.deadletter.legacyjpa",12,6,105,5,""
"axon-messaging-4.12.1","org.axonframework.eventhandling.scheduling.quartz",12,6,105,5,""
"axon-messaging-4.12.1","org.axonframework.serialization.upcasting",9,6,94,5,""
"axon-messaging-4.12.1","org.axonframework.common.jdbc",7,18,71,5,""
"axon-spring-boot-autoconfigure-4.12.1","org.axonframework.springboot.autoconfig",14,41,65,5,""
"axon-messaging-4.12.1","org.axonframework.messaging",18,34,27,5,""
"axon-server-connector-4.12.1","org.axonframework.axonserver.connector",18,30,27,5,""
"axon-messaging-4.12.1","org.axonframework.eventhandling",11,99,144,6,""
"axon-eventsourcing-4.12.1","org.axonframework.eventsourcing",10,41,131,6,""
"axon-eventsourcing-4.12.1","org.axonframework.eventsourcing.conflictresolution",10,9,131,6,""
"axon-messaging-4.12.1","org.axonframework.messaging.interceptors",10,8,131,6,""
"axon-messaging-4.12.1","org.axonframework.commandhandling",5,31,121,6,""
"axon-server-connector-4.12.1","org.axonframework.axonserver.connector.command",2,11,120,6,""
"axon-messaging-4.12.1","org.axonframework.messaging",0,34,119,6,""
"axon-eventsourcing-4.12.1","org.axonframework.eventsourcing.eventstore.legacyjpa",8,10,77,6,""
"axon-messaging-4.12.1","org.axonframework.eventhandling.tokenstore",7,7,71,6,""
"axon-modelling-4.12.1","org.axonframework.modelling.saga.repository.jpa",7,7,71,6,""
"axon-messaging-4.12.1","org.axonframework.eventhandling",6,99,20,6,""
"axon-modelling-4.12.1","org.axonframework.modelling.saga.repository.jdbc",17,10,7,6,""
"axon-messaging-4.12.1","org.axonframework.deadline",3,13,158,7,""
"axon-messaging-4.12.1","org.axonframework.serialization.upcasting.event",11,12,144,7,""
"axon-messaging-4.12.1","org.axonframework.common.jdbc",10,18,131,7,""
"axon-messaging-4.12.1","org.axonframework.eventhandling.deadletter.jpa",12,9,105,7,""
"axon-test-4.12.1","org.axonframework.test.aggregate",4,19,94,7,""
"axon-modelling-4.12.1","org.axonframework.modelling.saga",7,33,71,7,""
"axon-messaging-4.12.1","org.axonframework.eventhandling.replay",10,10,131,8,""
"axon-messaging-4.12.1","org.axonframework.commandhandling.gateway",12,34,105,8,""
"axon-messaging-4.12.1","org.axonframework.eventhandling",9,99,94,8,""
"axon-eventsourcing-4.12.1","org.axonframework.eventsourcing.eventstore",6,30,20,8,""
"axon-spring-boot-autoconfigure-4.12.1","org.axonframework.springboot",3,28,158,9,""
"axon-messaging-4.12.1","org.axonframework.messaging",11,34,144,9,""
"axon-messaging-4.12.1","org.axonframework.messaging",10,34,131,9,""
"axon-spring-boot-autoconfigure-4.12.1","org.axonframework.springboot.autoconfig",0,41,119,9,""
"axon-server-connector-4.12.1","org.axonframework.axonserver.connector.event.axon",9,32,94,9,""
"axon-server-connector-4.12.1","org.axonframework.axonserver.connector.util",14,30,65,9,""
"axon-server-connector-4.12.1","org.axonframework.axonserver.connector.util",3,30,158,10,""
"axon-disruptor-4.12.1","org.axonframework.disruptor.commandhandling",10,22,131,10,""
"axon-spring-boot-autoconfigure-4.12.1","org.axonframework.springboot",0,28,119,10,""
"axon-modelling-4.12.1","org.axonframework.modelling.saga.repository",7,15,71,10,""
"axon-messaging-4.12.1","org.axonframework.eventhandling",10,99,131,11,""
"axon-modelling-4.12.1","org.axonframework.modelling.command",5,56,121,11,""
"axon-server-connector-4.12.1","org.axonframework.axonserver.connector.event.axon",14,32,65,11,""
"axon-disruptor-4.12.1","org.axonframework.disruptor.commandhandling",4,22,94,12,""
"axon-test-4.12.1","org.axonframework.test.aggregate",23,19,67,12,""
"axon-spring-boot-autoconfigure-4.12.1","org.axonframework.springboot.autoconfig",15,41,17,12,""
"axon-messaging-4.12.1","org.axonframework.tracing",3,18,158,13,""
"axon-messaging-4.12.1","org.axonframework.messaging.unitofwork",10,14,131,13,""
"axon-server-connector-4.12.1","org.axonframework.axonserver.connector",14,30,65,15,""
"axon-server-connector-4.12.1","org.axonframework.axonserver.connector.query",3,21,158,16,""
"axon-messaging-4.12.1","org.axonframework.eventhandling",0,99,119,16,""
"axon-test-4.12.1","org.axonframework.test.saga",23,21,67,16,""
"axon-modelling-4.12.1","org.axonframework.modelling.saga",5,33,121,18,""
"axon-messaging-4.12.1","org.axonframework.messaging.deadletter",12,19,105,18,""
"axon-modelling-4.12.1","org.axonframework.modelling.command.inspection",5,26,121,19,""
"axon-messaging-4.12.1","org.axonframework.commandhandling",2,31,120,19,""
"axon-eventsourcing-4.12.1","org.axonframework.eventsourcing.eventstore",9,30,94,19,""
"axon-modelling-4.12.1","org.axonframework.modelling.command",2,56,120,20,""
"axon-messaging-4.12.1","org.axonframework.messaging.annotation",5,54,121,21,""
"axon-modelling-4.12.1","org.axonframework.modelling.command",4,56,94,21,""
"axon-messaging-4.12.1","org.axonframework.eventhandling.pooled",8,22,77,21,""
"axon-test-4.12.1","org.axonframework.test.matchers",23,24,67,22,""
"axon-messaging-4.12.1","org.axonframework.commandhandling.distributed",2,26,120,23,""
"axon-eventsourcing-4.12.1","org.axonframework.eventsourcing",4,41,94,24,""
"axon-messaging-4.12.1","org.axonframework.commandhandling.gateway",2,34,120,25,""
"axon-messaging-4.12.1","org.axonframework.serialization",11,33,144,30,""
"axon-messaging-4.12.1","org.axonframework.messaging.annotation",10,54,131,31,""
"axon-messaging-4.12.1","org.axonframework.eventhandling",8,99,77,36,""
"axon-messaging-4.12.1","org.axonframework.queryhandling",3,47,158,41,""
