"communityId","conductance","modularity","memberCount","someMemberNamesShort","someMemberNames","Source Cypher File: domains/graph-algorithms/queries/community-detection/Community_Detection_9_Community_Metrics.cypher"
1,1,-1.0859220212484717e-05,7,"converter,connection,actuator,reservoir,caching,digest,lock","org.axonframework.conversion.converter,io.axoniq.framework.springboot.service.connection,io.axoniq.framework.springboot.actuator,org.axonframework.extension.metrics.micrometer.reservoir,org.axonframework.common.caching,org.axonframework.common.digest,org.axonframework.common.lock",""
2,1,-3.148301316534101e-05,7,"common,configuration,springboot,axonserver,attributes,io","org.axonframework.update.common,org.axonframework.update.configuration,io.axoniq.framework.springboot,io.axoniq.framework.springboot.actuator.axonserver,org.axonframework.extension.metrics.micrometer.springboot,org.axonframework.messaging.tracing.attributes,org.axonframework.common.io",""
3,0.45454545454545453,0.014210110633640338,12,"inmemory,jackson2,update,detection,api,opentelemetry,reflection,annotation,util","org.axonframework.eventsourcing.snapshot.inmemory,org.axonframework.conversion.jackson2,org.axonframework.update,org.axonframework.update.detection,org.axonframework.update.api,org.axonframework.extension.tracing.opentelemetry,org.axonframework.messaging.core.reflection,org.axonframework.messaging.core.unitofwork.annotation,io.axoniq.framework.axonserver.connector.util",""
4,1,-0.0002656423854608479,7,"jackson,avro,extension,annotation,tracing,property,lifecycle","org.axonframework.conversion.jackson,org.axonframework.conversion.avro,org.axonframework.test.extension,org.axonframework.messaging.eventhandling.processing.streaming.token.annotation,org.axonframework.messaging.queryhandling.tracing,org.axonframework.common.property,org.axonframework.common.lifecycle",""
5,0.8651685393258427,0.002640789433104602,10,"test,matchers,retry,tracing,correlation,jpa,function","org.axonframework.test,org.axonframework.test.matchers,org.axonframework.messaging.commandhandling.retry,org.axonframework.messaging.commandhandling.tracing,org.axonframework.messaging.eventhandling.tracing,org.axonframework.messaging.core.correlation,org.axonframework.messaging.core.retry,org.axonframework.messaging.tracing,org.axonframework.common.jpa",""
6,0.810077519379845,0.006616176237100769,13,"api,autoconfig,streaming,inmemory,errorhandling,interception,gateway,jdbc,jpa","org.axonframework.eventsourcing.snapshot.api,io.axoniq.framework.springboot.autoconfig,org.axonframework.messaging.eventhandling.processing.streaming,org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory,org.axonframework.messaging.eventhandling.processing.errorhandling,org.axonframework.messaging.queryhandling.interception,org.axonframework.messaging.queryhandling.gateway,org.axonframework.messaging.core.unitofwork.transaction.jdbc,org.axonframework.messaging.core.unitofwork.transaction.jpa",""
7,0.728448275862069,0.009514168165011666,9,"store,interception,jdbc,jpa,transaction,timeout,reflection","org.axonframework.eventsourcing.snapshot.store,org.axonframework.messaging.monitoring.interception,org.axonframework.messaging.eventhandling.interception,org.axonframework.messaging.eventhandling.processing.streaming.token.store,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa,org.axonframework.messaging.core.unitofwork.transaction,org.axonframework.messaging.core.timeout,org.axonframework.messaging.core.configuration.reflection",""
8,1,-0.0007771124506916839,6,"inmemory,util,interception,annotation,gateway,configuration","org.axonframework.eventsourcing.eventstore.inmemory,org.axonframework.test.util,org.axonframework.messaging.commandhandling.interception,org.axonframework.messaging.eventhandling.replay.annotation,org.axonframework.messaging.eventhandling.gateway,io.axoniq.framework.axonserver.connector.configuration",""
9,0.8226164079822617,0.0055116214121421975,6,"micrometer,monitoring,gateway,shared,query,command","org.axonframework.extension.metrics.micrometer,org.axonframework.messaging.monitoring,org.axonframework.messaging.commandhandling.gateway,io.axoniq.framework.axonserver.connector.shared,io.axoniq.framework.axonserver.connector.query,io.axoniq.framework.axonserver.connector.command",""
10,0.8708946772366931,0.003968517494497254,10,"entity,child,configuration,repository,queryhandling,annotation","org.axonframework.modelling.entity,org.axonframework.modelling.entity.child,org.axonframework.modelling.configuration,org.axonframework.modelling.repository,org.axonframework.messaging.monitoring.configuration,org.axonframework.messaging.commandhandling.configuration,org.axonframework.messaging.queryhandling,org.axonframework.messaging.queryhandling.annotation,org.axonframework.messaging.queryhandling.configuration",""
11,0.26514270954410435,0.031199602589028475,37,"eventsourcing,annotation,reflection,handler,eventstore,jpa,configuration,conversion,modelling","org.axonframework.eventsourcing,org.axonframework.eventsourcing.annotation,org.axonframework.eventsourcing.annotation.reflection,org.axonframework.eventsourcing.handler,org.axonframework.eventsourcing.eventstore,org.axonframework.eventsourcing.eventstore.jpa,org.axonframework.eventsourcing.configuration,org.axonframework.conversion,org.axonframework.modelling",""
