"codeUnitName","shortName","topologicalSortIndex","maxDistanceFromSource","overallMaxDistanceFromSource","incomingDependencies","outgoingDependencies","Source Cypher File: Topological_Sort/Topological_Sort_Query.cypher"
"./lib/dom/ssr/links.ts","links",0,0,5,0,9,""
"./cli.ts","cli",1,0,5,0,27,""
"./cli/run.ts","run",2,0,5,0,9,""
"./index.ts","create-react-router",4,0,5,0,28,""
"./vite/rsc/plugin.ts","plugin",5,0,5,1,54,""
"./defineRoutes.ts","defineRoutes",6,0,5,2,0,""
"./index.ts","react-router-fs-routes",7,0,5,0,5,""
"./vite/cloudflare-dev-proxy.ts","cloudflare-dev-proxy",8,0,5,1,15,""
"./tsup.config.rsc.ts","tsup",9,0,5,0,4,""
"./tsup.config.ts","tsup",10,0,5,0,5,""
"./lib/types/route-module-annotations.ts","route-module-annotations",11,0,5,1,0,""
"./cli/commands.ts","commands",12,1,5,5,15,""
"./flatRoutes.ts","flatRoutes",13,1,5,1,15,""
"./cli/useJavascript.ts","useJavascript",14,2,5,1,6,""
"./config/format.ts","format",15,2,5,1,0,""
"./vite/build.ts","build",16,2,5,1,8,""
"./manifest.ts","manifest",17,2,5,3,0,""
"./manifest.ts","manifest",18,1,5,4,0,""
"./vite/dev.ts","dev",19,2,5,1,11,""
"./normalizeSlashes.ts","normalizeSlashes",20,2,5,2,3,""
"./normalizeSlashes.ts","normalizeSlashes",21,1,5,1,3,""
"./vite/profiler.ts","profiler",22,3,5,5,9,""
"./copy-template.ts","copy-template",23,1,5,2,33,""
"./loading-indicator.ts","loading-indicator",24,1,5,1,12,""
"./vite/has-rsc-plugin.ts","has-rsc-plugin",25,3,5,2,3,""
"./prompt.ts","prompt",26,1,5,1,2,""
"./vite/rsc/virtual-route-config.ts","virtual-route-config",27,1,5,1,4,""
"./vite/rsc/virtual-route-modules.ts","virtual-route-modules",28,1,5,4,6,""
"./prompts-confirm.ts","prompts-confirm",29,2,5,1,5,""
"./prompts-multi-select.ts","prompts-multi-select",30,2,5,1,5,""
"./prompts-text.ts","prompts-text",31,2,5,1,8,""
"./prompts-select.ts","prompts-select",32,3,5,3,6,""
"./prompts-prompt-base.ts","prompts-prompt-base",33,4,5,8,14,""
"./utils.ts","utils",34,5,5,36,28,""
"./cli.ts","cli",130,0,5,0,2,""
