"filePath","commitCount","coChangeRate","maxLift","avgLift","Source Cypher File: domains/git-history/queries/statistics/List_git_files_that_were_changed_together_with_another_file.cypher"
"react-router-7.18.3/packages/react-router-dom/package.json",352,0.00046300985342844327,2.3024432736508467,1.3188771487573363,""
"react-router-7.18.3/packages/react-router/CHANGELOG.md",190,0.0007014564450925738,1.614752293577982,1.0693595298730993,""
"react-router-7.18.3/contributors.yml",167,0.0006438579040304734,1.3015443827340931,0.6436760606404729,""
"react-router-7.18.3/packages/react-router/lib/components.tsx",157,0.0011788910914879557,6.079104379753475,3.0799227043571236,""
"react-router-7.18.3/pnpm-lock.yaml",150,0.0006851661527920521,5.986666666666667,1.5290736748268374,""
"react-router-7.18.3/packages/react-router/lib/hooks.tsx",139,0.0015408662106885123,3.61661997198319,1.8584262518639028,""
"react-router-7.18.3/packages/react-router/package.json",135,0.00047654347135444246,1.2985164319248828,0.7131529643352874,""
"react-router-7.18.3/packages/react-router-dev/CHANGELOG.md",94,0.0005253451070250936,3.3200704225352116,2.031431906627879,""
"react-router-7.18.3/packages/react-router/lib/router/router.ts",91,0.0014057093425605537,8.184895833333334,2.5063186737082845,""
"react-router-7.18.3/packages/react-router-node/CHANGELOG.md",90,0.0010028525583883046,3.4386443661971833,1.8094424029948144,""
"react-router-7.18.3/packages/react-router-express/CHANGELOG.md",81,0.0006375442739079102,3.259705505761844,1.9646974160477415,""
"react-router-7.18.3/packages/react-router-dev/package.json",76,0.0004838298955946015,2.040909090909091,1.0230278071362522,""
"react-router-7.18.3/packages/react-router-serve/CHANGELOG.md",72,0.0018633540372670807,1.4623394495412845,1.1264257142210694,""
"react-router-7.18.3/packages/react-router/lib/context.ts",69,0.002833210150283321,5.246591857553557,3.3401969436135395,""
"react-router-7.18.3/packages/react-router/lib/dom/lib.tsx",65,0.0029741477922672157,6.279092997702526,3.132257145955797,""
"react-router-7.18.3/packages/react-router/__tests__/data-memory-router-test.tsx",64,0.0019753086419753087,13.96888888888889,4.609996543603254,""
"react-router-7.18.3/packages/react-router-architect/CHANGELOG.md",63,0.000372481316810141,3.219449141519251,1.961658278238717,""
"react-router-7.18.3/packages/react-router-cloudflare/CHANGELOG.md",63,0.00042838492085078606,2.8515120967741936,1.8522995660617736,""
"react-router-7.18.3/integration/helpers/vite.ts",61,0.0014025890414108666,23.63157894736842,4.508423623323627,""
"react-router-7.18.3/integration/helpers/create-fixture.ts",59,0.0015001271294177473,10.845410628019323,3.8068679369151472,""
"react-router-7.18.3/packages/react-router-dev/vite/plugin.ts",58,0.0024703978192350284,4.060723514211887,2.450544084798232,""
"react-router-7.18.3/packages/react-router/lib/router/utils.ts",54,0.0018478595626732369,8.803921568627452,2.6131935010562097,""
"react-router-7.18.3/packages/react-router/lib/server-runtime/server.ts",52,0.0029871323529411763,6.138671874999999,3.549569028274754,""
"react-router-7.18.3/integration/single-fetch-test.ts",48,0.0017929179740026895,7.005851212036779,3.2905309631391844,""
"react-router-7.18.3/packages/react-router/index.ts",48,0.0030511060259344014,2.235419630156472,1.4494393454435621,""
"react-router-7.18.3/packages/react-router/lib/dom-export/hydrated-router.tsx",41,0.0037242256335725315,7.208715596330275,3.643614303693349,""
"react-router-7.18.3/integration/CHANGELOG.md",41,0.0012926006494530093,5.356792484203526,3.7770119561141526,""
"react-router-7.18.3/packages/react-router-express/package.json",39,0.0005005005005005005,2.0316742081447963,1.4223587304867107,""
"react-router-7.18.3/packages/react-router-node/package.json",38,0.0007531314412557476,1.9270386266094421,1.1748335987165548,""
"react-router-7.18.3/integration/action-test.ts",37,0.0019682944994148313,15.035399923459622,11.225686256234216,""
"react-router-7.18.3/integration/catch-boundary-test.ts",37,0.002831993876769996,19.79034514925373,14.845178244031962,""
"react-router-7.18.3/packages/react-router-cloudflare/package.json",36,0.000318460068645837,1.9350644647254818,1.3770179039462858,""
"react-router-7.18.3/packages/react-router-serve/package.json",36,0.0018842248508321993,0.9197229808817792,0.5767702708785012,""
"react-router-7.18.3/packages/react-router-architect/package.json",35,0.0002780160772725828,2.0090035795164005,1.42792747219594,""
"react-router-7.18.3/integration/defer-test.ts",34,0.002513305736250739,12.923519736842106,6.63004013029475,""
"react-router-7.18.3/packages/create-react-router/package.json",34,0.00027615334632878494,1.7314602932451904,1.3475575820445294,""
"react-router-7.18.3/packages/react-router-fs-routes/package.json",33,0.0005653782894736842,1.9113777089783284,1.3362985375514453,""
"react-router-7.18.3/integration/typegen-test.ts",33,0.004225352112676056,22.133802816901404,6.527950924572887,""
"react-router-7.18.3/integration/error-boundary-test.ts",33,0.003936068702290076,15.715000000000002,10.262727360587848,""
"react-router-7.18.3/packages/react-router/__tests__/useNavigate-test.tsx",33,0.006,14.506153846153849,4.83382780642364,""
"react-router-7.18.3/packages/react-router/lib/rsc/browser.tsx",33,0.004017531044558071,11.518094365551992,5.211917848467633,""
"react-router-7.18.3/packages/react-router/__tests__/navigate-test.tsx",31,0.004265859364249346,31.32558139534884,7.426665667813985,""
"react-router-7.18.3/packages/react-router/lib/rsc/server.rsc.ts",30,0.00622535795808259,10.344050632911395,3.5880708915495654,""
"react-router-7.18.3/packages/react-router-remix-routes-option-adapter/package.json",30,0.0010346968338276884,1.7325668386029849,0.9839447569629964,""
"react-router-7.18.3/integration/package.json",30,0.0029644268774703555,21.429545454545455,3.3145971249952724,""
"react-router-7.18.3/integration/vite-spa-mode-test.ts",29,0.004102999434069043,13.518279569892474,3.873005413927143,""
"react-router-7.18.3/integration/form-test.ts",29,0.0026196928635953028,13.689024390243901,9.584809842476378,""
"react-router-7.18.3/packages/react-router/__tests__/path-matching-test.tsx",29,0.005132743362831859,26.19166666666667,7.898121399222589,""
"react-router-7.18.3/packages/create-react-router/CHANGELOG.md",27,0.0002465685871619956,1.9071156853135431,1.4497781634000615,""
"react-router-7.18.3/integration/client-data-test.ts",27,0.0017751479289940828,10.07371794871795,3.5754371384722186,""
"react-router-7.18.3/packages/react-router/lib/server-runtime/single-fetch.ts",27,0.006482593037214886,5.546470588235295,3.0204158455903056,""
"react-router-7.18.3/packages/react-router/__tests__/useResolvedPath-test.tsx",27,0.005016722408026756,12.057544757033249,4.01276510557377,""
"react-router-7.18.3/integration/catch-boundary-data-test.ts",26,0.0022598870056497176,21.596426935409983,13.62087744866997,""
"react-router-7.18.3/packages/react-router-fs-routes/CHANGELOG.md",26,0.0005140574953537111,1.8888657744492987,1.3751197860913267,""
"react-router-7.18.3/packages/react-router-remix-routes-option-adapter/CHANGELOG.md",26,0.0009101729328572428,1.8108850773390066,1.1748088917462398,""
"react-router-7.18.3/integration/vite-css-test.ts",25,0.004899078973153047,49.88888888888889,9.75122767557796,""
"react-router-7.18.3/packages/react-router/lib/dom/server.tsx",25,0.0051781275890637945,8.197704747000522,3.6202721937235025,""
"react-router-7.18.3/packages/react-router/lib/dom/ssr/fog-of-war.ts",25,0.006200396825396825,6.0840108401084,4.081042632627318,""
"react-router-7.18.3/integration/vite-presets-test.ts",24,0.0029887920298879204,22.858181818181816,5.910465679304484,""
"react-router-7.18.3/packages/react-router/lib/dom/ssr/routes-test-stub.tsx",23,0.002649769585253456,11.127852084972462,3.7338797749925656,""
"react-router-7.18.3/integration/link-test.ts",23,0.002374806401652039,11.512820512820511,7.128006130433144,""
"react-router-7.18.3/packages/react-router-dev/typegen/generate.ts",22,0.007035497281739686,26.635593220338983,6.380629211027497,""
"react-router-7.18.3/.github/workflows/format.yml",22,0.008634222919937205,27.48979591836735,11.697648129509028,""
"react-router-7.18.3/integration/fetcher-test.ts",22,0.0015742397137745974,15.473230769230767,8.687069948272192,""
"react-router-7.18.3/docs/start/framework/route-module.md",22,0.004761904761904762,15.715000000000002,5.521065119701278,""
"react-router-7.18.3/packages/react-router-dev/cli/commands.ts",21,0.011513157894736841,18.18865740740741,5.615126503730346,""
"react-router-7.18.3/integration/prefetch-test.ts",21,0.001955671447196871,18.716903344021986,9.476494236090353,""
"react-router-7.18.3/packages/react-router/__tests__/generatePath-test.tsx",20,0.004359197907585004,18.68810810810811,6.01501631483105,""
"react-router-7.18.3/integration/vite-hmr-hdr-test.ts",20,0.004301075268817204,62.86000000000001,12.619983675186836,""
